t,left,right,diff,valid
11.375,1336.0,1362.0,-26.0,1
11.395,1352.0,1363.0,-11.0,1
11.415,1337.0,1349.0,-12.0,1
11.435,1352.0,1363.0,-11.0,1
11.455,1347.0,1363.0,-16.0,1
11.475,1334.0,1347.0,-13.0,1
11.495,1337.0,1362.0,-25.0,1
11.515,1352.0,1362.0,-10.0,1
11.535,1335.0,1346.0,-11.0,1
11.555,1352.0,1368.0,-16.0,1
11.576,1349.0,1361.0,-12.0,1
11.596,1337.0,1348.0,-11.0,1
11.616,1338.0,1363.0,-25.0,1
11.636,1350.0,1361.0,-11.0,1
11.656,1351.0,1362.0,-11.0,1
11.676,1336.0,1362.0,-26.0,1
11.696,1336.0,1363.0,-27.0,1
11.716,1338.0,1362.0,-24.0,1
11.736,1332.0,1346.0,-14.0,1
11.756,1350.0,1362.0,-12.0,1
11.777,1337.0,1363.0,-26.0,1
11.797,1352.0,1347.0,5.0,1
11.817,1337.0,1361.0,-24.0,1
11.837,1359.0,1363.0,-4.0,1
11.857,1350.0,1347.0,3.0,1
11.877,1352.0,1369.0,-17.0,1
11.897,1352.0,1369.0,-17.0,1
11.917,1336.0,1362.0,-26.0,1
11.937,1333.0,1364.0,-31.0,1
11.957,1349.0,1363.0,-14.0,1
11.978,1352.0,1361.0,-9.0,1
11.998,1352.0,1354.0,-2.0,1
12.018,1335.0,1363.0,-28.0,1
12.038,1335.0,1364.0,-29.0,1
12.058,1336.0,1347.0,-11.0,1
12.078,1337.0,1362.0,-25.0,1
12.098,1353.0,1362.0,-9.0,1
12.118,1348.0,1363.0,-15.0,1
12.138,1351.0,1363.0,-12.0,1
12.158,1337.0,1362.0,-25.0,1
12.178,1353.0,1363.0,-10.0,1
12.199,1353.0,1364.0,-11.0,1
12.219,1348.0,1367.0,-19.0,1
12.239,1335.0,1362.0,-27.0,1
12.259,1352.0,1362.0,-10.0,1
12.279,1337.0,1363.0,-26.0,1
12.299,1336.0,1346.0,-10.0,1
12.319,1362.0,1362.0,0.0,1
12.339,1334.0,1347.0,-13.0,1
12.359,1352.0,1347.0,5.0,1
12.379,1337.0,1362.0,-25.0,1
12.4,1349.0,1361.0,-12.0,1
12.42,1350.0,1363.0,-13.0,1
12.44,1350.0,1363.0,-13.0,1
12.46,1337.0,1363.0,-26.0,1
12.48,1352.0,1362.0,-10.0,1
12.5,1332.0,1345.0,-13.0,1
12.52,1335.0,1363.0,-28.0,1
12.54,1336.0,1363.0,-27.0,1
12.56,1352.0,1346.0,6.0,1
12.58,1337.0,1361.0,-24.0,1
12.6,1335.0,1362.0,-27.0,1
12.62,1349.0,1347.0,2.0,1
12.64,1351.0,1362.0,-11.0,1
12.661,1338.0,1362.0,-24.0,1
12.681,1334.0,1363.0,-29.0,1
12.701,1335.0,1362.0,-27.0,1
12.721,1362.0,1369.0,-7.0,1
12.741,1337.0,1362.0,-25.0,1
12.761,1337.0,1346.0,-9.0,1
12.781,1348.0,1363.0,-15.0,1
12.801,1335.0,1362.0,-27.0,1
12.821,1336.0,1362.0,-26.0,1
12.841,1352.0,1369.0,-17.0,1
12.861,1337.0,1364.0,-27.0,1
12.881,1350.0,1362.0,-12.0,1
12.902,1333.0,1361.0,-28.0,1
12.922,1351.0,1360.0,-9.0,1
12.942,1336.0,1362.0,-26.0,1
12.962,1336.0,1347.0,-11.0,1
12.982,1351.0,1362.0,-11.0,1
13.002,1333.0,1361.0,-28.0,1
13.022,1351.0,1362.0,-11.0,1
13.042,1337.0,1363.0,-26.0,1
13.062,1335.0,1367.0,-32.0,1
13.082,1350.0,1361.0,-11.0,1
13.103,1332.0,1347.0,-15.0,1
13.123,1337.0,1363.0,-26.0,1
13.143,1337.0,1361.0,-24.0,1
13.163,1333.0,1368.0,-35.0,1
13.183,1334.0,1362.0,-28.0,1
13.203,1351.0,1363.0,-12.0,1
13.223,1337.0,1362.0,-25.0,1
13.243,1336.0,1361.0,-25.0,1
13.263,1363.0,1362.0,1.0,1
13.283,1349.0,1363.0,-14.0,1
13.304,1336.0,1363.0,-27.0,1
13.324,1352.0,1362.0,-10.0,1
13.344,1352.0,1361.0,-9.0,1
