t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
179.066,1046.0,1519.0,1324.0,1356.0,1.709,1.7599,1.3883,2.2718,1.7344,0,0,0,0,0,0,1,-4.0,704.0,993.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.086,1046.0,1519.0,1324.0,1356.0,1.709,1.7599,1.4005,2.2852,1.7344,0,0,0,0,0,0,1,-4.0,704.0,993.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.106,1034.0,1509.0,1307.0,1337.0,1.709,1.7599,1.4005,2.2852,1.7344,0,0,0,0,0,0,1,-3.0,313.0,989.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.126,1030.0,1503.0,1301.0,1341.0,1.6718,1.7401,1.3592,2.2349,1.706,0,0,0,0,0,0,1,-3.0,329.0,1006.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.146,1011.0,1509.0,1304.0,1332.0,1.6594,1.7401,1.3519,2.2215,1.6998,0,0,0,0,0,0,1,-4.0,229.0,1008.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.166,998.0,1508.0,1287.0,1338.0,1.6006,1.7381,1.3447,2.2248,1.6694,0,0,0,0,0,0,1,16.0,247.0,991.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.186,996.0,1507.0,1288.0,1334.0,1.5604,1.7381,1.3131,2.2114,1.6492,0,0,0,0,0,0,1,-5.0,394.0,990.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.206,987.0,1492.0,1280.0,1329.0,1.5542,1.7361,1.3107,2.2114,1.6451,0,0,0,0,0,0,1,-3.0,248.0,1008.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.226,983.0,1496.0,1286.0,1330.0,1.5263,1.7143,1.3083,2.198,1.6203,0,0,0,0,0,0,1,-10.0,593.0,1042.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.247,966.0,1479.0,1258.0,1313.0,1.5139,1.7063,1.2937,2.1946,1.6101,0,0,0,0,0,0,1,99.0,427.0,1007.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.267,967.0,1472.0,1270.0,1302.0,1.4644,1.6806,1.2694,2.1409,1.5725,0,0,0,0,0,0,1,3.0,410.0,1024.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.287,954.0,1462.0,1255.0,1303.0,1.4613,1.6667,1.2403,2.1074,1.564,0,0,0,0,0,0,1,15.0,375.0,1009.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.307,948.0,1468.0,1260.0,1301.0,1.4241,1.6587,1.2451,2.104,1.5414,0,0,0,0,0,0,1,37.0,541.0,1010.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.327,936.0,1449.0,1252.0,1282.0,1.4056,1.6468,1.233,2.1007,1.5262,0,0,0,0,0,0,1,6.0,458.0,1008.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.347,925.0,1438.0,1249.0,1272.0,1.3684,1.621,1.2257,2.0369,1.4947,0,0,0,0,0,0,1,-5.0,210.0,1020.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.367,918.0,1434.0,1253.0,1268.0,1.3344,1.5992,1.2257,2.0034,1.4668,0,0,0,0,0,0,1,-3.0,556.0,1010.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.387,909.0,1427.0,1252.0,1253.0,1.3127,1.5913,1.2257,1.9899,1.452,0,0,0,0,0,0,1,35.0,443.0,1040.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.408,907.0,1424.0,1246.0,1241.0,1.2848,1.5774,1.2257,1.9396,1.4311,0,0,0,0,0,0,1,-5.0,1182.0,1044.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.428,902.0,1409.0,1232.0,1235.0,1.2786,1.5714,1.2112,1.8993,1.425,0,0,0,0,0,0,1,83.0,381.0,1041.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1084,no_target,0,0,按区域分级巡航,450,450,1
179.448,902.0,1409.0,1232.0,1235.0,1.2632,1.5417,1.1772,1.8792,1.4024,0,0,0,0,0,0,1,83.0,381.0,1041.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.468,904.0,1418.0,1238.0,1245.0,1.2632,1.5417,1.1772,1.8792,1.4024,0,0,0,0,0,0,1,-1.0,210.0,1077.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.488,899.0,1414.0,1237.0,1242.0,1.2632,1.5516,1.1893,1.9027,1.4074,0,0,0,0,0,0,1,-4.0,231.0,1024.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.509,898.0,1420.0,1244.0,1245.0,1.2539,1.5595,1.1917,1.9128,1.4067,0,0,0,0,0,0,1,7.0,591.0,1058.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.529,891.0,1414.0,1238.0,1243.0,1.2508,1.5516,1.1917,1.906,1.4012,0,0,0,0,0,0,1,-4.0,375.0,1056.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.549,894.0,1420.0,1249.0,1246.0,1.2384,1.5635,1.2063,1.9128,1.4009,0,0,0,0,0,0,1,-5.0,377.0,1093.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.57,892.0,1421.0,1252.0,1236.0,1.2322,1.5635,1.2184,1.906,1.3978,0,0,0,0,0,0,1,67.0,670.0,1105.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.591,890.0,1422.0,1245.0,1227.0,1.2322,1.5655,1.2184,1.8826,1.3988,0,0,0,0,0,0,1,-5.0,426.0,1104.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.611,889.0,1428.0,1248.0,1226.0,1.226,1.5675,1.216,1.8523,1.3967,0,0,0,0,0,0,1,-4.0,786.0,1054.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.631,892.0,1446.0,1256.0,1235.0,1.226,1.5794,1.216,1.8523,1.4027,0,0,0,0,0,0,1,139.0,263.0,1086.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.651,899.0,1454.0,1253.0,1232.0,1.2322,1.6151,1.2282,1.8691,1.4236,0,0,0,0,0,0,1,-4.0,361.0,1088.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.671,899.0,1451.0,1260.0,1227.0,1.2539,1.625,1.2354,1.8691,1.4394,0,0,0,0,0,0,1,167.0,409.0,1070.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.691,894.0,1446.0,1262.0,1216.0,1.2539,1.625,1.2451,1.8523,1.4394,0,0,0,0,0,0,1,-97.0,424.0,1085.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.712,898.0,1460.0,1266.0,1228.0,1.2508,1.625,1.25,1.8523,1.4379,0,0,0,0,0,0,1,-4.0,459.0,1133.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1085,no_target,0,0,按区域分级巡航,450,450,1
179.732,919.0,1489.0,1293.0,1248.0,1.2508,1.6429,1.2597,1.8557,1.4513,0,0,0,0,0,0,1,7.0,820.0,1090.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1086,no_target,0,0,按区域分级巡航,450,450,1
179.752,924.0,1485.0,1280.0,1236.0,1.3158,1.6925,1.2937,1.8826,1.5041,0,0,0,0,0,0,1,23.0,327.0,1071.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1086,no_target,0,0,按区域分级巡航,450,450,1
179.772,943.0,1510.0,1297.0,1256.0,1.3313,1.7004,1.3252,1.9228,1.5158,0,0,0,0,0,0,1,-10.0,510.0,1188.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1086,no_target,0,0,按区域分级巡航,450,450,1
179.792,945.0,1515.0,1315.0,1262.0,1.3901,1.7421,1.335,1.9497,1.5661,0,0,0,0,0,0,1,-5.0,543.0,1073.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1086,no_target,0,0,按区域分级巡航,450,450,1
179.812,949.0,1522.0,1332.0,1272.0,1.3963,1.752,1.3786,1.9698,1.5741,0,0,0,0,0,0,1,-5.0,211.0,1120.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1086,no_target,0,0,按区域分级巡航,450,450,1
179.833,950.0,1526.0,1330.0,1285.0,1.4087,1.7659,1.415,2.0034,1.5905,0,0,0,0,0,0,1,0.0,328.0,1110.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1086,no_target,0,0,按区域分级巡航,450,450,1
179.853,960.0,1536.0,1346.0,1277.0,1.4118,1.7738,1.4199,2.0201,1.5969,0,0,0,0,0,0,1,-4.0,881.0,1041.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1086,no_target,0,0,按区域分级巡航,450,450,1
179.873,975.0,1547.0,1356.0,1281.0,1.4427,1.7937,1.4539,2.0336,1.6238,0,0,0,0,0,0,1,6.0,362.0,1104.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1087,no_target,0,0,按区域分级巡航,450,450,1
179.893,992.0,1566.0,1368.0,1306.0,1.4892,1.8155,1.4782,2.0336,1.6523,0,0,0,0,0,0,1,-53.0,378.0,1041.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1087,no_target,0,0,按区域分级巡航,450,450,1
179.913,998.0,1547.0,1357.0,1295.0,1.5418,1.8155,1.4806,2.0805,1.6786,0,0,0,0,0,0,1,172.0,372.0,1030.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1087,no_target,0,0,按区域分级巡航,450,450,1
179.933,1006.0,1566.0,1370.0,1280.0,1.5604,1.8532,1.5073,2.0805,1.7068,0,0,0,0,0,0,1,36.0,475.0,1025.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1087,no_target,0,0,按区域分级巡航,450,450,1
179.953,1006.0,1566.0,1370.0,1280.0,1.5851,1.8532,1.5121,2.0302,1.7192,0,0,0,0,0,0,1,36.0,475.0,1025.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1087,no_target,0,0,按区域分级巡航,450,450,1
179.974,1007.0,1571.0,1357.0,1291.0,1.5851,1.8532,1.5121,2.0302,1.7192,0,0,0,0,0,0,1,52.0,411.0,1041.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1087,no_target,0,0,按区域分级巡航,450,450,1
179.994,1007.0,1575.0,1364.0,1302.0,1.5882,1.8631,1.4976,2.0671,1.7257,0,0,0,0,0,0,1,-5.0,411.0,958.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1087,no_target,0,0,按区域分级巡航,450,450,1
180.014,1017.0,1588.0,1379.0,1312.0,1.5882,1.871,1.4976,2.104,1.7296,0,0,0,0,0,0,1,7.0,409.0,1008.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1087,no_target,0,0,按区域分级巡航,450,450,1
180.034,1016.0,1593.0,1386.0,1309.0,1.6161,1.8968,1.534,2.1275,1.7565,0,0,0,0,0,0,1,11.0,817.0,994.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1088,no_target,0,0,按区域分级巡航,450,450,1
180.054,1024.0,1602.0,1382.0,1325.0,1.6192,1.9067,1.5413,2.1376,1.763,0,0,0,0,0,0,1,29.0,378.0,976.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1088,no_target,0,0,按区域分级巡航,450,450,1
180.074,1017.0,1592.0,1396.0,1315.0,1.6192,1.9067,1.551,2.1477,1.763,0,0,0,0,0,0,1,98.0,527.0,1040.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1088,no_target,0,0,按区域分级巡航,450,450,1
180.095,1007.0,1580.0,1386.0,1304.0,1.6192,1.9048,1.551,2.1477,1.762,0,0,0,0,0,0,1,23.0,426.0,1040.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1088,no_target,0,0,按区域分级巡航,450,450,1
180.115,1002.0,1568.0,1386.0,1287.0,1.5882,1.881,1.551,2.1107,1.7346,0,0,0,0,0,0,1,23.0,345.0,1025.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1088,no_target,0,0,按区域分级巡航,450,450,1
180.135,984.0,1565.0,1388.0,1284.0,1.5728,1.8571,1.551,2.0537,1.7149,0,0,0,0,0,0,1,7.0,228.0,1056.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1088,no_target,0,0,按区域分级巡航,450,450,1
180.155,979.0,1560.0,1392.0,1270.0,1.517,1.8512,1.5558,2.0436,1.7035,0,0,0,0,0,0,1,150.0,264.0,1055.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1088,no_target,0,0,按区域分级巡航,450,450,1
180.175,969.0,1556.0,1377.0,1262.0,1.5015,1.8413,1.5558,1.9966,1.6985,0,0,0,0,0,0,1,5.0,160.0,1086.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1088,no_target,0,0,按区域分级巡航,450,450,1
180.195,957.0,1517.0,1376.0,1246.0,1.4706,1.8333,1.5291,1.9698,1.6812,0,0,0,0,0,0,1,2.0,279.0,1088.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1089,no_target,0,0,按区域分级巡航,450,450,1
180.216,962.0,1545.0,1384.0,1236.0,1.4489,1.8115,1.5291,1.9161,1.6703,0,0,0,0,0,0,1,49.0,496.0,1103.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1089,no_target,0,0,按区域分级巡航,450,450,1
180.236,961.0,1544.0,1389.0,1220.0,1.4458,1.8095,1.5461,1.8826,1.6778,0,0,0,0,0,0,1,33.0,820.0,1136.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1089,no_target,0,0,按区域分级巡航,450,450,1
180.256,949.0,1519.0,1364.0,1198.0,1.4458,1.8095,1.5461,1.8289,1.6778,0,0,0,0,0,0,1,-20.0,473.0,1120.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1089,no_target,0,0,按区域分级巡航,450,450,1
180.276,939.0,1511.0,1351.0,1185.0,1.4087,1.7599,1.4976,1.755,1.6263,0,0,0,0,0,0,1,-4.0,509.0,1168.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1089,no_target,0,0,按区域分级巡航,450,450,1
180.296,924.0,1507.0,1352.0,1175.0,1.3777,1.744,1.4684,1.7114,1.5899,0,0,0,0,0,0,1,-5.0,559.0,1150.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1089,no_target,0,0,按区域分级巡航,450,450,1
180.316,923.0,1508.0,1357.0,1182.0,1.3313,1.7381,1.4684,1.7013,1.5849,0,0,0,0,0,0,1,100.0,867.0,1184.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1089,no_target,0,0,按区域分级巡航,450,450,1
180.336,918.0,1487.0,1348.0,1152.0,1.3282,1.7361,1.4684,1.6779,1.5731,0,0,0,0,0,0,1,-5.0,623.0,1074.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1089,no_target,0,0,按区域分级巡航,450,450,1
180.357,925.0,1482.0,1355.0,1186.0,1.3282,1.6964,1.4757,1.7013,1.5861,0,0,0,0,0,0,1,-52.0,574.0,1152.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1090,no_target,0,0,按区域分级巡航,450,450,1
180.377,924.0,1471.0,1346.0,1172.0,1.3313,1.6865,1.4587,1.6678,1.5633,0,0,0,0,0,0,1,-5.0,559.0,1103.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1090,no_target,0,0,按区域分级巡航,450,450,1
180.397,929.0,1460.0,1340.0,1171.0,1.3344,1.6647,1.4539,1.6678,1.5593,0,0,0,0,0,0,1,-4.0,442.0,1056.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1090,no_target,0,0,按区域分级巡航,450,450,1
180.417,910.0,1462.0,1377.0,1152.0,1.3313,1.6468,1.4539,1.6644,1.5504,0,0,0,0,0,0,1,1.0,972.0,1075.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1090,no_target,0,0,按区域分级巡航,450,450,1
180.437,884.0,1442.0,1363.0,1128.0,1.2879,1.6429,1.4951,1.6007,1.5479,0,0,0,0,0,0,1,-6.0,929.0,1284.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1090,no_target,0,0,按区域分级巡航,450,450,1
180.458,884.0,1432.0,1323.0,1126.0,1.2074,1.6071,1.4951,1.5201,1.5076,0,0,0,0,0,0,1,-5.0,526.0,1434.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1090,no_target,0,0,按区域分级巡航,450,450,1
180.478,884.0,1432.0,1323.0,1126.0,1.2074,1.5873,1.3981,1.5134,1.4557,0,0,0,0,0,0,1,-5.0,526.0,1434.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1090,no_target,0,0,按区域分级巡航,450,450,1
180.498,880.0,1428.0,1284.0,1129.0,1.2074,1.5873,1.3981,1.5134,1.4557,0,0,0,0,0,0,1,-3.0,930.0,1047.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1091,no_target,0,0,按区域分级巡航,450,450,1
180.518,882.0,1417.0,1299.0,1123.0,1.2012,1.5794,1.3398,1.5134,1.4266,0,0,0,0,0,0,1,0.0,176.0,1040.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1091,no_target,0,0,按区域分级巡航,450,450,1
180.538,876.0,1414.0,1288.0,1105.0,1.195,1.5575,1.3131,1.5034,1.4082,0,0,0,0,0,0,1,0.0,590.0,1180.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1091,no_target,0,0,按区域分级巡航,450,450,1
180.559,870.0,1409.0,1280.0,1104.0,1.1827,1.5516,1.3131,1.443,1.378,0,0,0,1,0,0,1,-5.0,773.0,1229.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1091,no_target,0,0,left_rear 发现近物候选，原地转向,0,0,1
180.579,879.0,1390.0,1262.0,1089.0,1.1827,1.5417,1.2937,1.4396,1.3666,0,0,0,1,0,0,1,67.0,687.0,1059.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1091,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
180.599,852.0,1380.0,1265.0,1080.0,1.1641,1.504,1.2573,1.3893,1.3233,0,0,0,1,0,0,1,34.0,425.0,1168.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1091,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
180.619,845.0,1379.0,1262.0,1081.0,1.1084,1.4841,1.25,1.3624,1.3062,0,0,0,1,0,0,1,166.0,654.0,1266.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1091,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
180.639,913.0,1363.0,1244.0,1075.0,1.1084,1.4821,1.25,1.3591,1.3045,0,0,0,1,0,0,1,0.0,1201.0,1185.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1091,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
180.659,887.0,1389.0,1246.0,1054.0,1.2167,1.4821,1.2112,1.3423,1.2795,0,0,0,1,0,0,1,22.0,410.0,1104.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1092,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
180.68,854.0,1480.0,1246.0,1053.0,1.2167,1.502,1.2112,1.2718,1.2443,0,0,0,1,0,0,1,-5.0,488.0,1198.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1092,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
180.7,816.0,1491.0,1243.0,1032.0,1.1146,1.6825,1.2112,1.2685,1.2398,0,0,0,1,0,0,1,1.0,569.0,1148.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1092,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
