t,front,rear,left,right
9.278,1621.0,1506.0,743.0,2208.0
9.299,1621.0,1507.0,741.0,2206.0
9.32,1623.0,1508.0,743.0,2210.0
9.341,1620.0,1507.0,742.0,2209.0
9.361,1620.0,1505.0,741.0,2206.0
9.382,1622.0,1509.0,743.0,2210.0
9.403,1622.0,1509.0,742.0,2210.0
9.423,1623.0,1509.0,742.0,2210.0
9.444,1622.0,1510.0,743.0,2209.0
9.464,1622.0,1509.0,742.0,2210.0
9.485,1628.0,1514.0,746.0,2217.0
9.506,1626.0,1513.0,745.0,2215.0
9.526,1624.0,1511.0,744.0,2213.0
9.547,1624.0,1514.0,744.0,2213.0
9.567,1623.0,1517.0,742.0,2213.0
9.588,1623.0,1521.0,740.0,2217.0
9.609,1627.0,1529.0,744.0,2224.0
9.63,1623.0,1530.0,742.0,2221.0
9.65,1629.0,1538.0,746.0,2229.0
9.671,1630.0,1545.0,748.0,2233.0
9.691,1626.0,1550.0,746.0,2232.0
9.712,1627.0,1563.0,746.0,2235.0
9.733,1626.0,1574.0,747.0,2236.0
9.753,1628.0,1588.0,750.0,2238.0
9.774,1634.0,1603.0,751.0,2243.0
9.794,1633.0,1617.0,746.0,2238.0
9.815,1632.0,1632.0,743.0,2235.0
9.835,1632.0,1649.0,746.0,2235.0
9.856,1634.0,1664.0,747.0,2234.0
9.876,1634.0,1677.0,747.0,2233.0
9.897,1634.0,1690.0,753.0,2233.0
9.917,1633.0,1704.0,753.0,2235.0
9.938,1630.0,1718.0,755.0,2235.0
9.958,1630.0,1731.0,754.0,2233.0
9.978,1629.0,1746.0,751.0,2234.0
9.999,1627.0,1756.0,741.0,2234.0
10.019,1623.0,1763.0,735.0,2230.0
10.04,1620.0,1773.0,736.0,2230.0
10.06,1619.0,1788.0,744.0,2234.0
10.08,1611.0,1802.0,741.0,2233.0
10.101,1596.0,1815.0,728.0,2231.0
10.121,1575.0,1828.0,728.0,2232.0
10.142,1536.0,1839.0,721.0,2232.0
10.162,1484.0,1856.0,733.0,2232.0
10.183,1426.0,1869.0,729.0,2230.0
10.203,1357.0,1883.0,740.0,2232.0
10.223,1293.0,1897.0,761.0,2234.0
10.244,1239.0,1909.0,763.0,2235.0
10.264,1194.0,1923.0,754.0,2240.0
10.285,1174.0,1928.0,747.0,2237.0
10.305,1162.0,1932.0,745.0,2240.0
10.326,1160.0,1934.0,738.0,2236.0
10.346,1162.0,1941.0,736.0,2246.0
10.368,1158.0,1936.0,736.0,2240.0
