t,front,rear,left,right
8.62,352.0,514.0,568.0,486.0
8.64,353.0,514.0,568.0,486.0
8.66,352.0,515.0,569.0,486.0
8.68,351.0,515.0,569.0,486.0
8.7,352.0,515.0,569.0,486.0
8.72,352.0,514.0,569.0,485.0
8.74,351.0,513.0,569.0,485.0
8.76,351.0,512.0,570.0,485.0
8.78,351.0,510.0,568.0,483.0
8.8,351.0,509.0,569.0,483.0
8.821,351.0,507.0,570.0,483.0
8.841,350.0,504.0,570.0,482.0
8.861,350.0,504.0,570.0,482.0
8.881,350.0,502.0,570.0,480.0
8.901,349.0,501.0,570.0,480.0
8.921,349.0,499.0,570.0,480.0
8.941,348.0,499.0,570.0,479.0
8.961,349.0,499.0,570.0,480.0
8.981,348.0,498.0,570.0,480.0
9.001,348.0,498.0,569.0,479.0
9.022,349.0,498.0,570.0,480.0
9.042,348.0,498.0,570.0,479.0
9.062,348.0,498.0,571.0,480.0
9.082,348.0,499.0,570.0,479.0
9.102,348.0,497.0,569.0,479.0
9.122,348.0,498.0,570.0,479.0
9.142,348.0,498.0,570.0,479.0
9.162,348.0,499.0,569.0,480.0
9.182,348.0,498.0,569.0,479.0
9.202,347.0,498.0,569.0,478.0
9.222,347.0,497.0,569.0,479.0
9.243,347.0,497.0,568.0,478.0
9.263,347.0,498.0,569.0,479.0
9.283,347.0,498.0,569.0,479.0
9.303,347.0,498.0,568.0,479.0
9.323,347.0,498.0,568.0,479.0
9.343,347.0,496.0,568.0,479.0
9.363,347.0,498.0,569.0,479.0
9.383,347.0,498.0,568.0,479.0
9.403,347.0,499.0,568.0,479.0
9.423,346.0,499.0,568.0,479.0
9.444,347.0,498.0,568.0,480.0
9.464,347.0,499.0,568.0,480.0
9.484,348.0,499.0,568.0,480.0
9.504,346.0,498.0,568.0,480.0
9.524,346.0,498.0,568.0,479.0
9.544,346.0,499.0,568.0,479.0
9.564,347.0,499.0,568.0,480.0
9.584,347.0,499.0,568.0,480.0
9.604,347.0,498.0,568.0,479.0
9.624,347.0,499.0,568.0,480.0
9.644,347.0,499.0,567.0,479.0
9.665,347.0,499.0,568.0,480.0
9.685,347.0,499.0,568.0,480.0
9.705,346.0,500.0,568.0,479.0
9.725,346.0,499.0,568.0,479.0
9.745,346.0,498.0,568.0,480.0
9.765,347.0,500.0,568.0,480.0
9.785,346.0,499.0,567.0,480.0
9.805,347.0,499.0,567.0,479.0
9.825,347.0,500.0,568.0,480.0
9.845,346.0,499.0,568.0,480.0
9.866,347.0,499.0,567.0,480.0
9.886,348.0,500.0,568.0,480.0
9.906,347.0,499.0,568.0,480.0
9.926,345.0,499.0,568.0,480.0
9.946,346.0,500.0,567.0,480.0
9.966,346.0,500.0,567.0,480.0
9.986,347.0,500.0,568.0,481.0
10.006,347.0,500.0,567.0,481.0
10.026,346.0,500.0,568.0,481.0
10.046,346.0,500.0,568.0,480.0
10.067,347.0,500.0,567.0,480.0
10.087,347.0,500.0,568.0,481.0
10.107,347.0,500.0,566.0,480.0
10.127,346.0,500.0,568.0,480.0
10.147,346.0,500.0,567.0,480.0
10.167,346.0,500.0,567.0,480.0
10.187,346.0,501.0,568.0,480.0
10.207,346.0,500.0,567.0,480.0
10.227,346.0,500.0,567.0,480.0
10.247,346.0,500.0,566.0,480.0
10.267,346.0,500.0,566.0,480.0
10.288,347.0,500.0,566.0,480.0
10.308,346.0,500.0,567.0,480.0
10.328,347.0,499.0,566.0,479.0
10.348,346.0,500.0,567.0,480.0
10.368,346.0,501.0,566.0,480.0
10.388,347.0,500.0,567.0,481.0
10.408,347.0,500.0,567.0,480.0
10.428,347.0,500.0,567.0,480.0
10.448,345.0,500.0,566.0,480.0
10.468,346.0,501.0,567.0,480.0
10.489,346.0,500.0,566.0,480.0
10.509,347.0,501.0,567.0,480.0
10.529,347.0,501.0,566.0,480.0
10.549,347.0,500.0,567.0,480.0
10.569,347.0,500.0,567.0,480.0
10.589,347.0,501.0,566.0,480.0
10.609,346.0,500.0,566.0,480.0
10.629,346.0,499.0,566.0,479.0
10.649,346.0,500.0,566.0,480.0
10.669,347.0,500.0,566.0,479.0
10.689,346.0,501.0,566.0,479.0
10.71,346.0,499.0,566.0,479.0
10.73,347.0,501.0,566.0,480.0
10.75,346.0,500.0,566.0,480.0
10.77,346.0,500.0,566.0,480.0
10.79,347.0,501.0,566.0,480.0
10.81,346.0,500.0,567.0,480.0
10.83,346.0,500.0,566.0,480.0
10.85,347.0,501.0,566.0,480.0
10.87,347.0,500.0,566.0,480.0
10.89,347.0,501.0,566.0,480.0
10.911,347.0,501.0,566.0,480.0
10.931,347.0,501.0,565.0,479.0
