t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,enemy_vision_count,enemy_vision_verdict,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
176.63,841.0,1242.0,1102.0,1176.0,1.0743,1.2103,0.8617,1.6812,1.1423,0,0,0,0,0,1,1,-2.0,22.0,941.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1101,no_target,0,0,按区域分级巡航,450,450,1
176.65,839.0,1223.0,1100.0,1172.0,1.0743,1.2103,0.8592,1.6812,1.1423,0,0,0,0,0,1,1,-5.0,23.0,942.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1101,no_target,0,0,按区域分级巡航,450,450,1
176.671,838.0,1219.0,1100.0,1183.0,1.0681,1.1726,0.8568,1.6812,1.1204,0,0,0,0,0,1,1,51.0,23.0,961.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1101,no_target,0,0,按区域分级巡航,450,450,1
176.691,842.0,1230.0,1101.0,1169.0,1.0681,1.1726,0.8568,1.6678,1.1204,0,0,0,0,0,1,1,-4.0,159.0,945.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1101,no_target,0,0,按区域分级巡航,450,450,1
176.713,844.0,1230.0,1115.0,1168.0,1.0774,1.1865,0.8592,1.6577,1.132,0,0,0,0,0,1,1,-3.0,23.0,942.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1102,no_target,0,0,按区域分级巡航,450,450,1
176.733,849.0,1247.0,1126.0,1171.0,1.0836,1.1865,0.8932,1.6577,1.135,0,0,0,0,0,1,1,-4.0,22.0,959.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1102,no_target,0,0,按区域分级巡航,450,450,1
176.753,827.0,1225.0,1122.0,1154.0,1.0836,1.1865,0.9102,1.6544,1.135,0,0,0,0,0,1,1,9.0,23.0,976.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1102,no_target,0,0,按区域分级巡航,450,450,1
176.774,829.0,1216.0,1107.0,1152.0,1.0372,1.1766,0.9102,1.6074,1.1069,0,0,0,0,0,1,1,-3.0,22.0,1025.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1102,no_target,0,0,按区域分级巡航,450,450,1
176.794,822.0,1208.0,1114.0,1147.0,1.031,1.1587,0.8908,1.6007,1.0948,0,0,0,0,0,1,1,-3.0,23.0,990.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1102,no_target,0,0,按区域分级巡航,400,400,1
176.814,818.0,1214.0,1109.0,1147.0,1.0155,1.1548,0.8786,1.5839,1.0851,0,0,0,0,0,1,1,-3.0,22.0,913.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1102,no_target,0,0,按区域分级巡航,400,400,1
176.834,817.0,1208.0,1107.0,1145.0,1.0031,1.1429,0.8786,1.5839,1.073,0,0,0,0,0,1,1,-3.0,22.0,992.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1102,no_target,0,0,按区域分级巡航,400,400,1
176.854,817.0,1204.0,1112.0,1144.0,1.0,1.1429,0.8786,1.5772,1.0714,0,0,0,0,0,1,1,-4.0,23.0,991.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1103,no_target,0,0,按区域分级巡航,400,400,1
176.874,816.0,1209.0,1121.0,1137.0,1.0,1.1429,0.8859,1.5738,1.0714,0,0,0,0,0,1,1,-4.0,23.0,961.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1103,no_target,0,0,按区域分级巡航,400,400,1
176.894,828.0,1209.0,1122.0,1137.0,1.0,1.1448,0.9078,1.5503,1.0724,0,0,0,0,0,1,1,-3.0,328.0,929.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1103,no_target,0,0,按区域分级巡航,400,400,1
176.914,824.0,1208.0,1126.0,1147.0,1.0217,1.1448,0.9102,1.5503,1.0833,0,0,0,0,0,1,1,-4.0,23.0,943.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1103,no_target,0,0,按区域分级巡航,400,400,1
176.934,811.0,1202.0,1099.0,1139.0,1.0217,1.1429,0.9102,1.557,1.0823,0,0,0,0,0,1,1,-3.0,23.0,910.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,,,0,,IDLE,,,0,0,0,idle,1103,no_target,0,0,按区域分级巡航,400,400,1
176.955,815.0,1205.0,1108.0,1138.0,0.9938,1.1369,0.8762,1.557,1.0654,0,0,0,0,0,0,1,-3.0,22.0,928.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1103,no_target,0,0,按区域分级巡航,400,400,1
176.975,815.0,1211.0,1106.0,1147.0,0.9938,1.1369,0.8714,1.557,1.0654,0,0,0,0,0,0,1,-4.0,23.0,865.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1103,no_target,0,0,按区域分级巡航,400,400,1
176.995,815.0,1211.0,1106.0,1147.0,0.9938,1.1488,0.8714,1.5839,1.0713,0,0,0,0,0,0,1,-4.0,23.0,865.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1104,no_target,0,0,按区域分级巡航,400,400,1
177.015,817.0,1224.0,1113.0,1158.0,0.9938,1.1488,0.8714,1.5839,1.0713,0,0,0,0,0,0,1,-4.0,23.0,927.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1104,no_target,0,0,按区域分级巡航,400,400,1
177.035,809.0,1206.0,1105.0,1160.0,0.9938,1.1488,0.8714,1.6208,1.0713,0,0,0,0,0,0,1,-3.0,22.0,976.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1104,no_target,0,0,按区域分级巡航,400,400,1
177.055,808.0,1198.0,1092.0,1148.0,0.9752,1.1389,0.8689,1.6208,1.0571,0,0,0,0,0,0,1,-4.0,22.0,928.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1104,no_target,0,0,按区域分级巡航,400,400,1
177.075,805.0,1212.0,1096.0,1150.0,0.9721,1.1389,0.8471,1.594,1.0555,0,0,0,0,0,0,1,-4.0,23.0,1016.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1104,no_target,0,0,按区域分级巡航,400,400,1
177.095,797.0,1207.0,1098.0,1142.0,0.9628,1.1409,0.8471,1.5872,1.0519,0,0,0,0,0,0,1,-13.0,23.0,941.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1104,no_target,0,0,按区域分级巡航,400,400,1
177.116,804.0,1214.0,1109.0,1134.0,0.9598,1.1508,0.8519,1.5671,1.0553,0,0,0,0,0,0,1,-42.0,22.0,945.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1104,no_target,0,0,按区域分级巡航,400,400,1
177.136,802.0,1202.0,1112.0,1126.0,0.9536,1.1409,0.8786,1.5403,1.0472,0,0,0,0,0,0,1,9.0,23.0,928.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1105,no_target,0,0,按区域分级巡航,400,400,1
177.156,789.0,1202.0,1101.0,1116.0,0.9536,1.131,0.8786,1.5134,1.0423,0,0,0,0,0,0,1,-3.0,22.0,925.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1105,no_target,0,0,按区域分级巡航,400,400,1
177.176,776.0,1236.0,1112.0,1128.0,0.9133,1.131,0.8859,1.5134,1.0221,0,0,0,0,0,0,1,-4.0,23.0,942.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1105,no_target,0,0,按区域分级巡航,400,400,1
177.196,768.0,1221.0,1108.0,1122.0,0.8731,1.1687,0.8762,1.5,1.0224,0,0,0,0,0,0,1,-4.0,22.0,944.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1105,no_target,0,0,按区域分级巡航,400,400,1
177.216,801.0,1186.0,1092.0,1086.0,0.8731,1.1687,0.8762,1.5,1.0224,0,0,0,0,0,0,1,-4.0,22.0,944.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1105,no_target,0,0,按区域分级巡航,400,400,1
177.237,840.0,1185.0,1099.0,1102.0,0.9505,1.0992,0.8544,1.4329,1.0248,0,0,0,0,0,0,1,-4.0,23.0,958.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1105,no_target,0,0,按区域分级巡航,400,400,1
177.257,829.0,1175.0,1101.0,1142.0,1.0372,1.0972,0.8544,1.4329,1.0672,0,0,0,0,0,0,1,-4.0,71.0,944.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1105,no_target,0,0,按区域分级巡航,400,400,1
177.277,802.0,1165.0,1096.0,1185.0,1.0372,1.0774,0.8544,1.5671,1.0573,0,0,0,0,0,0,1,-4.0,22.0,944.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1106,no_target,0,0,按区域分级巡航,400,400,1
177.297,785.0,1170.0,1091.0,1156.0,0.9536,1.0675,0.8471,1.6141,1.0105,0,0,0,0,0,0,1,-2.0,94.0,959.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1106,no_target,0,0,按区域分级巡航,400,400,1
177.317,760.0,1163.0,1072.0,1123.0,0.9009,1.0575,0.835,1.6141,0.9792,0,0,0,0,0,0,1,16.0,22.0,958.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1106,no_target,0,0,按区域分级巡航,400,400,1
177.337,763.0,1164.0,1088.0,1121.0,0.8328,1.0556,0.8277,1.5034,0.9442,0,0,0,0,0,0,1,-3.0,22.0,944.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1106,no_target,0,0,按区域分级巡航,400,400,1
177.357,772.0,1160.0,1076.0,1120.0,0.8328,1.0536,0.7985,1.4966,0.9432,0,0,0,0,0,0,1,-4.0,22.0,929.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1106,no_target,0,0,按区域分级巡航,400,400,1
177.377,772.0,1160.0,1076.0,1120.0,0.8607,1.0476,0.7985,1.4933,0.9542,0,0,0,0,0,0,1,-4.0,22.0,929.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1106,no_target,0,0,按区域分级巡航,400,400,1
177.398,778.0,1169.0,1065.0,1109.0,0.8607,1.0476,0.7985,1.4933,0.9542,0,0,0,0,0,0,1,-11.0,23.0,942.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1106,no_target,0,0,按区域分级巡航,400,400,1
177.418,776.0,1159.0,1066.0,1111.0,0.8731,1.0476,0.7743,1.4631,0.9603,0,0,0,0,0,0,1,-4.0,22.0,976.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1107,no_target,0,0,按区域分级巡航,400,400,1
177.438,763.0,1147.0,1059.0,1103.0,0.8731,1.0456,0.7718,1.4564,0.9593,0,0,0,0,0,0,1,-2.0,26.0,928.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1107,no_target,0,0,按区域分级巡航,400,400,1
177.458,766.0,1155.0,1074.0,1088.0,0.8421,1.0377,0.7743,1.4362,0.9399,0,0,0,0,0,0,1,23.0,23.0,942.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1107,no_target,0,0,按区域分级巡航,400,400,1
177.478,752.0,1147.0,1070.0,1086.0,0.8328,1.0218,0.784,1.3859,0.9273,0,0,0,0,0,0,1,-4.0,22.0,1063.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1107,no_target,0,0,按区域分级巡航,400,400,1
177.498,756.0,1180.0,1072.0,1084.0,0.8111,1.0377,0.7888,1.3792,0.9244,0,0,0,0,0,0,1,-4.0,49.0,944.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1107,no_target,0,0,按区域分级巡航,400,400,1
177.518,749.0,1223.0,1078.0,1091.0,0.7988,1.0873,0.7888,1.3792,0.943,0,0,0,0,0,0,1,-3.0,23.0,960.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1107,no_target,0,0,按区域分级巡航,400,400,1
177.539,752.0,1215.0,1054.0,1081.0,0.7988,1.1567,0.7888,1.3725,0.9778,0,0,0,0,0,0,1,1.0,24.0,958.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1107,no_target,0,0,按区域分级巡航,400,400,1
177.559,745.0,1160.0,1048.0,1074.0,0.7895,1.1567,0.7451,1.3624,0.9731,0,0,0,0,0,0,1,-3.0,23.0,943.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,按区域分级巡航,400,400,1
177.579,761.0,1122.0,1075.0,1071.0,0.7988,1.0476,0.7451,1.3389,0.9232,0,0,0,0,0,0,1,-4.0,22.0,944.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,按区域分级巡航,400,400,1
177.599,750.0,1116.0,1053.0,1055.0,0.7926,0.9722,0.7427,1.3289,0.8824,0,0,0,0,0,0,1,21.0,22.0,928.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,按区域分级巡航,400,400,1
177.619,740.0,1118.0,1051.0,1041.0,0.7926,0.9643,0.7427,1.2752,0.8784,0,0,0,0,0,0,1,-108.0,22.0,941.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,按区域分级巡航,400,400,1
177.639,742.0,1126.0,1047.0,1053.0,0.7678,0.9643,0.7379,1.2685,0.866,0,0,0,0,0,0,1,63.0,22.0,928.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,按区域分级巡航,400,400,1
177.659,734.0,1117.0,1067.0,1053.0,0.7616,0.9643,0.7379,1.2685,0.8629,0,0,0,0,0,0,1,-10.0,22.0,976.0,1,0,0,patrol,MEDIUM_CRUISE,MEDIUM_CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,按区域分级巡航,400,400,1
177.68,738.0,1108.0,1073.0,1048.0,0.7554,0.9623,0.7767,1.2685,0.8695,0,0,0,0,0,0,1,-23.0,22.0,991.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.7,728.0,1114.0,1064.0,1043.0,0.743,0.9563,0.7767,1.2517,0.8665,0,0,0,0,0,0,1,-2.0,23.0,943.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.72,718.0,1117.0,1058.0,1029.0,0.7245,0.9563,0.7694,1.2349,0.8629,0,0,0,0,0,0,1,85.0,22.0,976.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.74,720.0,1110.0,1049.0,1024.0,0.6997,0.9563,0.7549,1.1879,0.8556,0,0,0,0,0,0,1,-4.0,22.0,960.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.76,717.0,1086.0,1034.0,1012.0,0.6935,0.9484,0.733,1.1711,0.8407,0,0,0,0,0,0,1,12.0,22.0,958.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.78,713.0,1085.0,1030.0,1002.0,0.6904,0.9008,0.6966,1.1309,0.7987,0,0,0,0,0,0,1,-3.0,22.0,958.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.8,715.0,1089.0,1035.0,991.0,0.6842,0.9008,0.6966,1.0973,0.7987,0,0,0,0,0,0,1,-26.0,22.0,944.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.82,710.0,1084.0,1035.0,988.0,0.678,0.8988,0.699,1.0604,0.7989,0,0,0,0,0,0,1,7.0,22.0,949.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.84,707.0,1080.0,1037.0,992.0,0.6687,0.8968,0.699,1.0604,0.7979,0,0,0,0,0,0,1,-4.0,22.0,941.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.861,708.0,1082.0,1046.0,998.0,0.6625,0.8929,0.7039,1.0638,0.7984,0,0,0,0,0,0,1,-3.0,22.0,943.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.881,708.0,1082.0,1046.0,998.0,0.6625,0.8929,0.7257,1.0839,0.8093,0,0,0,0,0,0,1,-3.0,22.0,943.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.901,711.0,1089.0,1056.0,1010.0,0.6625,0.8929,0.7257,1.0839,0.8093,0,0,0,0,0,0,1,-4.0,22.0,944.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.921,706.0,1084.0,1051.0,1004.0,0.6625,0.8968,0.7379,1.104,0.8173,0,0,0,0,0,0,1,7.0,22.0,941.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.941,701.0,1077.0,1046.0,997.0,0.6563,0.8968,0.7379,1.104,0.8173,0,0,0,0,0,0,1,128.0,22.0,940.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.961,703.0,1080.0,1048.0,996.0,0.6471,0.8889,0.7306,1.0805,0.8097,0,0,0,0,0,0,1,-3.0,22.0,960.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
177.981,705.0,1084.0,1051.0,999.0,0.6471,0.8889,0.7306,1.0805,0.8097,0,0,0,0,0,0,1,8.0,22.0,960.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1108,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
178.001,706.0,1084.0,1052.0,999.0,0.6533,0.8968,0.7379,1.0872,0.8173,0,0,0,0,0,0,1,-4.0,22.0,957.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,,stale,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
178.021,708.0,1088.0,1056.0,1003.0,0.6563,0.8968,0.7403,1.0872,0.8186,0,0,0,0,0,0,1,52.0,22.0,958.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1109,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
178.042,706.0,1084.0,1052.0,999.0,0.6563,0.8968,0.7403,1.0872,0.8186,0,0,0,0,0,0,1,-4.0,22.0,960.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1109,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
178.062,706.0,1084.0,1052.0,999.0,0.6563,0.8968,0.7403,1.0872,0.8186,0,0,0,0,0,0,1,-4.0,22.0,960.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1109,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
178.082,708.0,1084.0,1051.0,998.0,0.6563,0.8968,0.7403,1.0872,0.8186,0,0,0,0,0,0,1,-4.0,22.0,944.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1109,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
178.102,712.0,1090.0,1051.0,1000.0,0.6625,0.8968,0.7379,1.0872,0.8173,0,0,0,0,0,0,1,-10.0,21.0,959.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1109,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
178.122,707.0,1085.0,1038.0,991.0,0.6625,0.8988,0.7379,1.0839,0.8183,0,0,0,0,0,0,1,-11.0,22.0,944.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1109,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
178.142,713.0,1090.0,1043.0,987.0,0.6749,0.9087,0.7184,1.0604,0.8136,0,0,0,0,0,0,1,-4.0,22.0,912.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,1109,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
