t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,vision_has_good,vision_has_bad,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,shovel_state,shovel_active,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
201.549,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1264,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,0,1,501.0,792.0,775.0,749.0,768.0,1106.0
201.57,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1264,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,0,1,503.0,797.0,779.0,754.0,1057.0,1139.0
201.59,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1264,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,0,1,506.0,801.0,784.0,760.0,1121.0,1060.0
201.61,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1264,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,0,1,505.0,798.0,781.0,756.0,604.0,1058.0
201.63,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1264,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,0,1,502.0,794.0,777.0,752.0,1120.0,1076.0
201.65,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1264,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,0,1,501.0,792.0,776.0,750.0,880.0,1152.0
201.67,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1264,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,502.0,793.0,777.0,751.0,1057.0,1090.0
201.69,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1264,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,501.0,792.0,776.0,750.0,389.0,1105.0
201.71,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,796.0,779.0,754.0,780.0,1107.0
201.731,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,794.0,778.0,752.0,785.0,1151.0
201.751,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,502.0,793.0,776.0,750.0,817.0,1121.0
201.771,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,505.0,798.0,780.0,755.0,1104.0,1060.0
201.791,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,794.0,778.0,751.0,1103.0,1108.0
201.811,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,794.0,778.0,751.0,1103.0,1108.0
201.831,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,501.0,790.0,774.0,749.0,604.0,1146.0
201.851,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,793.0,776.0,750.0,848.0,1152.0
201.873,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,504.0,796.0,779.0,753.0,769.0,1059.0
201.893,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,794.0,778.0,752.0,799.0,1091.0
201.913,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,501.0,792.0,776.0,748.0,772.0,1042.0
201.934,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,502.0,793.0,777.0,749.0,588.0,1105.0
201.954,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,502.0,793.0,777.0,749.0,587.0,1168.0
201.976,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,502.0,792.0,776.0,748.0,768.0,1152.0
201.998,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,793.0,776.0,748.0,943.0,1121.0
202.019,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,793.0,777.0,748.0,991.0,1076.0
202.039,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,504.0,796.0,780.0,752.0,783.0,1201.0
202.059,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,506.0,799.0,782.0,754.0,798.0,1043.0
202.079,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,502.0,792.0,776.0,747.0,769.0,1062.0
202.1,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,793.0,778.0,750.0,588.0,1122.0
202.121,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,501.0,791.0,776.0,747.0,1107.0,1061.0
202.141,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1265,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,501.0,791.0,776.0,747.0,859.0,1074.0
202.161,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1266,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,506.0,801.0,784.0,756.0,768.0,1121.0
202.181,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1266,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,504.0,796.0,780.0,751.0,1105.0,1045.0
202.202,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1266,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,793.0,776.0,748.0,784.0,1104.0
202.222,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1266,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,502.0,792.0,776.0,747.0,1276.0,1138.0
202.242,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1266,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,501.0,791.0,775.0,746.0,785.0,1154.0
202.262,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1266,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,505.0,797.0,780.0,752.0,653.0,1153.0
202.282,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1266,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,795.0,778.0,749.0,1072.0,1123.0
202.302,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1267,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,506.0,801.0,782.0,757.0,587.0,1149.0
202.322,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1267,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,506.0,794.0,780.0,754.0,572.0,1090.0
202.343,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1267,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,500.0,788.0,773.0,745.0,636.0,1184.0
202.363,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1267,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,503.0,793.0,777.0,751.0,816.0,1088.0
202.383,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1267,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,502.0,792.0,776.0,750.0,799.0,1122.0
202.403,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1267,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,1,504.0,795.0,779.0,753.0,785.0,1138.0
202.423,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1267,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,792.0,777.0,751.0,801.0,1160.0
202.443,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1268,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,505.0,798.0,781.0,758.0,1012.0,1105.0
202.464,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1268,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,794.0,778.0,753.0,587.0,1200.0
202.484,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1268,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,794.0,778.0,753.0,587.0,1200.0
202.504,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1268,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,792.0,776.0,750.0,928.0,1107.0
202.524,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1268,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,793.0,776.0,750.0,1105.0,1073.0
202.544,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1268,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,793.0,777.0,750.0,1229.0,1105.0
202.565,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1268,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,795.0,780.0,752.0,587.0,1042.0
202.585,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1269,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,796.0,780.0,751.0,1105.0,1139.0
202.605,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1269,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,507.0,802.0,784.0,754.0,832.0,1122.0
202.625,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1269,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,796.0,781.0,750.0,909.0,1090.0
202.646,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1269,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,796.0,779.0,748.0,1398.0,1125.0
202.666,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1269,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,500.0,790.0,775.0,744.0,588.0,1165.0
202.687,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1269,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,793.0,776.0,746.0,911.0,1103.0
202.707,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1269,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,794.0,777.0,750.0,788.0,1088.0
202.727,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1270,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,792.0,777.0,751.0,780.0,1107.0
202.747,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1270,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,793.0,777.0,750.0,770.0,1088.0
202.767,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1270,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,505.0,797.0,780.0,755.0,440.0,1088.0
202.788,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1270,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,793.0,777.0,752.0,584.0,1153.0
202.808,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1270,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,792.0,776.0,750.0,778.0,1185.0
202.828,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1270,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,794.0,777.0,751.0,788.0,1120.0
202.848,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1270,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,791.0,775.0,750.0,769.0,1105.0
202.869,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1271,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,796.0,779.0,753.0,572.0,1137.0
202.889,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1271,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,797.0,779.0,753.0,571.0,1056.0
202.909,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1271,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,791.0,775.0,749.0,588.0,1104.0
202.929,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1271,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,505.0,798.0,780.0,755.0,769.0,1075.0
202.949,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1271,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,796.0,781.0,755.0,785.0,1060.0
202.969,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1271,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,791.0,775.0,749.0,571.0,1057.0
202.989,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1271,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,792.0,777.0,752.0,652.0,1195.0
203.01,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1271,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,794.0,777.0,752.0,588.0,1091.0
203.03,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1272,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,795.0,777.0,753.0,910.0,1107.0
203.05,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1272,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,506.0,801.0,784.0,759.0,1024.0,1106.0
203.07,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1272,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,506.0,801.0,784.0,759.0,1024.0,1106.0
203.09,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1272,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,499.0,789.0,773.0,749.0,523.0,1059.0
203.11,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1272,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,793.0,777.0,750.0,1248.0,1109.0
203.13,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1272,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,793.0,776.0,750.0,1104.0,1108.0
203.15,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1272,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,792.0,776.0,749.0,1085.0,1027.0
203.171,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1273,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,794.0,778.0,752.0,769.0,1042.0
203.191,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1273,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,506.0,800.0,784.0,759.0,605.0,1090.0
203.211,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1273,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,796.0,776.0,752.0,769.0,1074.0
203.231,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1273,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,794.0,778.0,753.0,775.0,1009.0
203.251,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1273,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,792.0,776.0,751.0,1104.0,1093.0
203.271,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1273,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,793.0,777.0,751.0,390.0,1042.0
203.291,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1273,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,796.0,780.0,755.0,573.0,1089.0
203.312,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1273,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,794.0,777.0,753.0,859.0,1043.0
203.332,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1273,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,794.0,777.0,752.0,571.0,1074.0
203.352,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1274,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,796.0,779.0,756.0,589.0,994.0
203.372,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1274,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,793.0,776.0,751.0,1089.0,1073.0
203.392,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1274,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,794.0,777.0,753.0,768.0,1121.0
203.412,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1274,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,499.0,789.0,773.0,747.0,910.0,1123.0
203.433,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1274,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,795.0,778.0,754.0,770.0,1106.0
203.453,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1274,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,793.0,776.0,752.0,769.0,1058.0
203.473,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1274,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,500.0,791.0,775.0,749.0,1104.0,1060.0
203.493,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1275,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,799.0,781.0,757.0,910.0,1107.0
203.513,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1275,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,793.0,778.0,753.0,1105.0,1074.0
203.533,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1275,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,795.0,779.0,754.0,1121.0,1091.0
203.553,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1275,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,792.0,776.0,751.0,1194.0,1124.0
203.573,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1275,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,795.0,779.0,755.0,848.0,1091.0
203.593,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1275,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,793.0,777.0,752.0,588.0,1088.0
203.614,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1275,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,793.0,777.0,752.0,588.0,1088.0
203.634,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1276,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,793.0,778.0,753.0,769.0,1120.0
203.654,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1276,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,797.0,779.0,755.0,768.0,1106.0
203.674,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1276,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,793.0,776.0,752.0,571.0,1057.0
203.694,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1276,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,505.0,798.0,781.0,757.0,1105.0,1138.0
203.714,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1276,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,794.0,777.0,752.0,1137.0,1044.0
203.734,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1276,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,792.0,776.0,751.0,958.0,1108.0
203.754,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1276,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,794.0,778.0,753.0,1165.0,995.0
203.775,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1277,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,796.0,779.0,755.0,768.0,1072.0
203.795,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1277,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,503.0,795.0,780.0,755.0,389.0,1042.0
203.815,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1277,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,500.0,789.0,774.0,749.0,911.0,1076.0
203.835,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1277,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,792.0,776.0,751.0,848.0,1073.0
203.855,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1277,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,505.0,799.0,781.0,758.0,770.0,1058.0
203.876,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1277,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,504.0,797.0,780.0,756.0,572.0,1090.0
203.896,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1277,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,502.0,792.0,777.0,752.0,1103.0,1168.0
203.916,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1278,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,505.0,801.0,783.0,759.0,766.0,1119.0
203.936,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1278,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,505.0,798.0,781.0,757.0,769.0,1091.0
203.956,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,1278,no_target,0,0,IDLE,,,0,0,0,post_turn_no_front,IDLE,0,0,0,0,0,1,0,501.0,790.0,774.0,748.0,896.0,1060.0
