t,left,right,valid
17.543,1600.0,1728.0,1
17.563,1598.0,1728.0,1
17.583,1598.0,1725.0,1
17.603,1601.0,1741.0,1
17.623,1600.0,1728.0,1
17.644,1600.0,1742.0,1
17.664,1598.0,1741.0,1
17.684,1600.0,1723.0,1
17.704,1600.0,1742.0,1
17.724,1598.0,1743.0,1
17.744,1599.0,1736.0,1
17.764,1584.0,1727.0,1
17.785,1600.0,1746.0,1
17.805,1599.0,1738.0,1
17.825,1600.0,1726.0,1
17.845,1600.0,1728.0,1
17.865,1584.0,1728.0,1
17.885,1598.0,1725.0,1
17.905,1600.0,1741.0,1
17.925,1600.0,1728.0,1
17.945,1584.0,1728.0,1
17.966,1598.0,1740.0,1
17.986,1598.0,1742.0,1
18.006,1584.0,1727.0,1
18.026,1582.0,1728.0,1
18.046,1600.0,1737.0,1
18.066,1584.0,1728.0,1
18.086,1600.0,1727.0,1
18.106,1584.0,1757.0,1
18.126,1583.0,1740.0,1
18.146,1584.0,1728.0,1
18.167,1600.0,1729.0,1
18.187,1581.0,1725.0,1
18.207,1582.0,1726.0,1
18.227,1584.0,1713.0,1
18.247,1600.0,1727.0,1
18.267,1597.0,1712.0,1
18.287,1598.0,1728.0,1
18.307,1585.0,1728.0,1
18.327,1585.0,1726.0,1
18.348,1584.0,1726.0,1
18.368,1600.0,1712.0,1
18.388,1584.0,1713.0,1
18.408,1584.0,1712.0,1
18.428,1584.0,1714.0,1
18.448,1584.0,1713.0,1
18.468,1585.0,1714.0,1
18.488,1598.0,1720.0,1
18.508,1584.0,1712.0,1
18.528,1600.0,1713.0,1
18.548,1600.0,1713.0,1
18.569,1599.0,1710.0,1
18.589,1598.0,1714.0,1
18.609,1600.0,1728.0,1
18.629,1600.0,1726.0,1
18.649,1598.0,1725.0,1
18.669,1599.0,1757.0,1
18.689,1584.0,1771.0,1
18.709,1584.0,1767.0,1
18.729,1598.0,1771.0,1
18.75,1600.0,1772.0,1
18.77,1585.0,1784.0,1
18.79,1604.0,1770.0,1
18.81,1581.0,1771.0,1
18.83,1584.0,1771.0,1
18.85,1585.0,1769.0,1
18.87,1570.0,1770.0,1
18.89,1572.0,1758.0,1
18.91,1555.0,1757.0,1
18.93,1556.0,1755.0,1
18.95,1570.0,1757.0,1
18.97,1553.0,1756.0,1
18.99,1569.0,1742.0,1
19.011,1540.0,1742.0,1
19.031,1553.0,1741.0,1
19.051,1554.0,1742.0,1
19.071,1555.0,1742.0,1
19.091,1576.0,1756.0,1
19.111,1552.0,1742.0,1
19.131,1539.0,1728.0,1
19.151,1538.0,1710.0,1
19.171,1559.0,1723.0,1
19.191,1552.0,1698.0,1
19.211,1554.0,1698.0,1
19.231,1540.0,1712.0,1
19.251,1526.0,1696.0,1
19.271,1541.0,1683.0,1
19.292,1539.0,1669.0,1
19.312,1525.0,1664.0,1
19.332,1538.0,1668.0,1
19.352,1525.0,1654.0,1
19.372,1525.0,1684.0,1
19.392,1525.0,1665.0,1
19.412,1523.0,1668.0,1
19.432,1524.0,1669.0,1
19.452,1511.0,1681.0,1
19.472,1516.0,1681.0,1
19.492,1508.0,1684.0,1
19.512,1510.0,1684.0,1
19.532,1511.0,1681.0,1
19.553,1525.0,1682.0,1
19.573,1516.0,1699.0,1
19.593,1509.0,1694.0,1
19.613,1511.0,1696.0,1
19.633,1510.0,1698.0,1
19.653,1498.0,1699.0,1
19.673,1511.0,1697.0,1
19.693,1494.0,1711.0,1
19.713,1509.0,1698.0,1
19.733,1508.0,1698.0,1
19.753,1525.0,1712.0,1
19.774,1540.0,1693.0,1
19.794,1538.0,1698.0,1
19.814,1524.0,1699.0,1
19.834,1540.0,1710.0,1
19.854,1509.0,1683.0,1
19.874,1524.0,1684.0,1
19.894,1525.0,1694.0,1
19.914,1525.0,1680.0,1
19.934,1538.0,1683.0,1
19.954,1538.0,1684.0,1
19.975,1511.0,1680.0,1
19.995,1525.0,1696.0,1
20.015,1526.0,1698.0,1
20.035,1524.0,1698.0,1
20.055,1525.0,1696.0,1
20.075,1524.0,1696.0,1
20.095,1522.0,1698.0,1
20.115,1538.0,1696.0,1
20.135,1525.0,1696.0,1
20.155,1510.0,1712.0,1
20.176,1509.0,1698.0,1
20.196,1524.0,1697.0,1
20.216,1525.0,1693.0,1
20.236,1525.0,1712.0,1
20.256,1523.0,1699.0,1
20.276,1525.0,1710.0,1
20.296,1540.0,1696.0,1
20.316,1538.0,1698.0,1
20.336,1544.0,1708.0,1
20.357,1525.0,1694.0,1
20.377,1540.0,1697.0,1
20.397,1538.0,1698.0,1
20.417,1538.0,1694.0,1
20.437,1540.0,1696.0,1
20.457,1540.0,1698.0,1
20.477,1524.0,1699.0,1
20.497,1539.0,1697.0,1
20.517,1525.0,1696.0,1
20.537,1523.0,1698.0,1
20.558,1523.0,1698.0,1
20.578,1524.0,1696.0,1
20.598,1524.0,1697.0,1
20.618,1537.0,1698.0,1
20.638,1524.0,1698.0,1
20.658,1525.0,1728.0,1
20.678,1510.0,1698.0,1
20.698,1523.0,1714.0,1
20.718,1523.0,1698.0,1
20.738,1525.0,1709.0,1
20.759,1539.0,1712.0,1
20.779,1530.0,1712.0,1
20.799,1523.0,1711.0,1
20.819,1525.0,1711.0,1
20.839,1524.0,1712.0,1
20.859,1530.0,1700.0,1
20.879,1540.0,1710.0,1
20.899,1525.0,1712.0,1
20.919,1524.0,1713.0,1
20.939,1523.0,1710.0,1
20.96,1525.0,1710.0,1
20.98,1525.0,1712.0,1
21.0,1524.0,1713.0,1
21.02,1524.0,1711.0,1
21.04,1525.0,1712.0,1
21.06,1525.0,1713.0,1
21.08,1524.0,1713.0,1
21.1,1524.0,1711.0,1
21.12,1525.0,1712.0,1
21.14,1525.0,1713.0,1
21.161,1524.0,1712.0,1
21.181,1524.0,1707.0,1
21.201,1526.0,1697.0,1
21.221,1539.0,1717.0,1
21.241,1524.0,1708.0,1
21.261,1524.0,1710.0,1
21.281,1526.0,1713.0,1
21.301,1524.0,1713.0,1
21.321,1524.0,1710.0,1
21.341,1525.0,1712.0,1
21.362,1525.0,1714.0,1
21.382,1523.0,1712.0,1
21.402,1524.0,1712.0,1
21.422,1525.0,1710.0,1
21.442,1525.0,1713.0,1
21.462,1523.0,1712.0,1
21.483,1525.0,1696.0,1
21.503,1525.0,1713.0,1
21.523,1524.0,1713.0,1
21.543,1524.0,1711.0,1
21.563,1525.0,1710.0,1
21.583,1526.0,1713.0,1
21.604,1525.0,1712.0,1
21.624,1524.0,1711.0,1
21.644,1525.0,1712.0,1
21.664,1525.0,1713.0,1
21.684,1531.0,1711.0,1
21.704,1524.0,1708.0,1
21.724,1525.0,1712.0,1
21.744,1525.0,1713.0,1
21.764,1523.0,1695.0,1
21.784,1524.0,1709.0,1
21.805,1525.0,1712.0,1
21.825,1525.0,1722.0,1
21.845,1538.0,1711.0,1
21.865,1538.0,1712.0,1
21.885,1524.0,1712.0,1
21.905,1524.0,1712.0,1
21.925,1521.0,1711.0,1
21.945,1525.0,1713.0,1
21.965,1524.0,1713.0,1
21.986,1528.0,1712.0,1
22.006,1523.0,1712.0,1
22.026,1525.0,1713.0,1
22.046,1540.0,1713.0,1
22.066,1526.0,1711.0,1
22.086,1524.0,1712.0,1
22.106,1540.0,1713.0,1
22.126,1527.0,1698.0,1
22.146,1538.0,1707.0,1
22.166,1540.0,1711.0,1
22.187,1525.0,1712.0,1
22.207,1524.0,1709.0,1
22.227,1524.0,1710.0,1
22.247,1525.0,1713.0,1
22.267,1524.0,1712.0,1
22.287,1538.0,1710.0,1
22.307,1524.0,1712.0,1
22.327,1525.0,1698.0,1
22.347,1526.0,1711.0,1
22.368,1523.0,1696.0,1
22.388,1524.0,1697.0,1
22.408,1525.0,1712.0,1
22.428,1525.0,1696.0,1
22.448,1524.0,1708.0,1
22.468,1524.0,1712.0,1
22.488,1525.0,1713.0,1
22.508,1523.0,1718.0,1
22.528,1523.0,1694.0,1
22.549,1524.0,1712.0,1
22.569,1524.0,1698.0,1
22.589,1528.0,1708.0,1
22.609,1523.0,1697.0,1
22.629,1524.0,1698.0,1
22.649,1525.0,1693.0,1
22.669,1530.0,1696.0,1
22.689,1523.0,1698.0,1
22.709,1524.0,1698.0,1
22.729,1524.0,1696.0,1
22.75,1527.0,1696.0,1
22.77,1524.0,1699.0,1
22.79,1525.0,1698.0,1
22.81,1525.0,1696.0,1
22.83,1525.0,1697.0,1
22.85,1525.0,1698.0,1
22.87,1525.0,1697.0,1
22.89,1525.0,1712.0,1
22.91,1524.0,1697.0,1
22.931,1525.0,1699.0,1
22.951,1525.0,1713.0,1
22.971,1525.0,1693.0,1
22.991,1524.0,1698.0,1
23.011,1540.0,1698.0,1
23.031,1525.0,1694.0,1
23.051,1524.0,1696.0,1
23.071,1524.0,1698.0,1
23.091,1525.0,1700.0,1
23.111,1525.0,1696.0,1
23.132,1524.0,1697.0,1
23.152,1523.0,1697.0,1
23.172,1525.0,1696.0,1
23.192,1524.0,1696.0,1
23.212,1525.0,1698.0,1
23.232,1524.0,1697.0,1
23.252,1539.0,1697.0,1
23.272,1524.0,1704.0,1
23.292,1524.0,1698.0,1
23.313,1526.0,1700.0,1
23.333,1526.0,1712.0,1
23.353,1524.0,1697.0,1
23.373,1524.0,1698.0,1
23.393,1525.0,1712.0,1
23.413,1525.0,1694.0,1
23.433,1531.0,1698.0,1
23.453,1523.0,1699.0,1
23.473,1524.0,1693.0,1
23.493,1525.0,1696.0,1
23.514,1524.0,1698.0,1
23.534,1524.0,1699.0,1
23.554,1525.0,1696.0,1
23.574,1525.0,1696.0,1
23.594,1524.0,1698.0,1
23.614,1526.0,1697.0,1
23.634,1525.0,1696.0,1
23.654,1525.0,1697.0,1
23.674,1525.0,1698.0,1
23.694,1525.0,1698.0,1
23.715,1539.0,1705.0,1
23.735,1524.0,1698.0,1
23.755,1539.0,1698.0,1
23.775,1525.0,1697.0,1
23.795,1525.0,1712.0,1
23.815,1537.0,1698.0,1
23.835,1538.0,1698.0,1
23.855,1525.0,1713.0,1
23.875,1526.0,1697.0,1
23.895,1523.0,1699.0,1
23.915,1524.0,1697.0,1
23.935,1525.0,1693.0,1
23.955,1539.0,1697.0,1
23.976,1524.0,1698.0,1
23.996,1537.0,1708.0,1
24.016,1524.0,1694.0,1
24.036,1524.0,1697.0,1
24.056,1524.0,1698.0,1
24.076,1539.0,1694.0,1
24.096,1525.0,1696.0,1
24.116,1524.0,1698.0,1
24.136,1524.0,1714.0,1
24.156,1524.0,1696.0,1
24.176,1540.0,1697.0,1
24.196,1522.0,1698.0,1
24.217,1539.0,1696.0,1
24.237,1524.0,1696.0,1
24.257,1541.0,1698.0,1
24.277,1522.0,1698.0,1
24.297,1524.0,1696.0,1
24.317,1525.0,1696.0,1
24.337,1524.0,1697.0,1
24.357,1523.0,1698.0,1
24.377,1525.0,1696.0,1
24.397,1525.0,1697.0,1
24.417,1524.0,1698.0,1
24.437,1524.0,1696.0,1
24.457,1525.0,1696.0,1
24.478,1524.0,1697.0,1
24.498,1524.0,1698.0,1
24.518,1524.0,1696.0,1
24.538,1525.0,1697.0,1
24.558,1526.0,1698.0,1
24.578,1523.0,1698.0,1
24.598,1523.0,1696.0,1
24.618,1526.0,1694.0,1
24.638,1528.0,1698.0,1
24.658,1522.0,1698.0,1
24.678,1525.0,1709.0,1
24.698,1525.0,1697.0,1
24.719,1530.0,1698.0,1
24.739,1537.0,1697.0,1
24.759,1524.0,1696.0,1
24.779,1524.0,1698.0,1
24.799,1523.0,1698.0,1
24.819,1523.0,1696.0,1
24.839,1524.0,1697.0,1
24.859,1524.0,1697.0,1
24.88,1530.0,1698.0,1
24.9,1523.0,1697.0,1
24.92,1525.0,1697.0,1
24.94,1524.0,1698.0,1
24.96,1524.0,1697.0,1
24.98,1524.0,1712.0,1
25.0,1525.0,1697.0,1
25.02,1524.0,1699.0,1
25.04,1524.0,1697.0,1
25.061,1538.0,1696.0,1
25.081,1524.0,1698.0,1
25.101,1524.0,1698.0,1
25.121,1524.0,1696.0,1
25.141,1525.0,1697.0,1
25.161,1510.0,1697.0,1
25.181,1524.0,1695.0,1
25.201,1524.0,1696.0,1
25.221,1524.0,1696.0,1
25.241,1524.0,1712.0,1
25.262,1524.0,1696.0,1
25.282,1538.0,1696.0,1
25.302,1525.0,1697.0,1
25.322,1524.0,1699.0,1
25.342,1524.0,1697.0,1
25.362,1539.0,1702.0,1
25.382,1509.0,1697.0,1
25.402,1528.0,1698.0,1
25.422,1523.0,1697.0,1
25.442,1524.0,1697.0,1
25.463,1524.0,1699.0,1
25.483,1530.0,1698.0,1
25.503,1522.0,1693.0,1
25.523,1510.0,1698.0,1
25.543,1525.0,1698.0,1
25.563,1526.0,1694.0,1
25.583,1523.0,1696.0,1
25.603,1525.0,1698.0,1
25.623,1524.0,1698.0,1
25.644,1530.0,1697.0,1
25.664,1524.0,1696.0,1
25.684,1524.0,1698.0,1
25.704,1524.0,1696.0,1
25.724,1529.0,1696.0,1
25.744,1525.0,1697.0,1
25.764,1525.0,1698.0,1
25.784,1525.0,1697.0,1
25.804,1524.0,1696.0,1
25.825,1524.0,1698.0,1
25.845,1525.0,1697.0,1
25.865,1509.0,1700.0,1
25.885,1524.0,1696.0,1
25.905,1525.0,1697.0,1
25.925,1525.0,1697.0,1
25.945,1524.0,1680.0,1
25.965,1524.0,1697.0,1
25.985,1524.0,1698.0,1
26.005,1523.0,1681.0,1
26.026,1523.0,1680.0,1
26.046,1524.0,1683.0,1
26.066,1525.0,1684.0,1
26.086,1523.0,1696.0,1
26.106,1524.0,1682.0,1
26.126,1524.0,1683.0,1
26.146,1524.0,1684.0,1
26.166,1507.0,1682.0,1
26.186,1523.0,1683.0,1
26.206,1525.0,1684.0,1
26.227,1524.0,1683.0,1
26.247,1529.0,1684.0,1
26.267,1523.0,1683.0,1
26.287,1539.0,1668.0,1
26.307,1539.0,1683.0,1
26.327,1530.0,1680.0,1
26.347,1539.0,1668.0,1
26.367,1540.0,1668.0,1
26.387,1525.0,1666.0,1
26.407,1539.0,1666.0,1
26.428,1539.0,1684.0,1
26.448,1525.0,1695.0,1
26.468,1524.0,1681.0,1
26.488,1525.0,1683.0,1
26.508,1540.0,1669.0,1
26.528,1539.0,1666.0,1
26.548,1538.0,1666.0,1
26.568,1508.0,1682.0,1
26.588,1525.0,1684.0,1
26.608,1524.0,1682.0,1
26.629,1524.0,1684.0,1
26.649,1523.0,1683.0,1
26.669,1509.0,1669.0,1
26.689,1508.0,1660.0,1
26.709,1508.0,1667.0,1
26.729,1509.0,1654.0,1
26.749,1524.0,1653.0,1
26.769,1516.0,1635.0,1
26.789,1509.0,1639.0,1
26.809,1509.0,1640.0,1
26.83,1510.0,1635.0,1
26.85,1514.0,1652.0,1
26.87,1508.0,1654.0,1
26.89,1509.0,1654.0,1
26.91,1510.0,1651.0,1
26.93,1510.0,1652.0,1
26.95,1507.0,1668.0,1
26.97,1510.0,1667.0,1
26.99,1509.0,1652.0,1
27.01,1509.0,1638.0,1
27.031,1509.0,1624.0,1
27.051,1525.0,1638.0,1
27.071,1524.0,1627.0,1
27.091,1524.0,1624.0,1
27.111,1510.0,1624.0,1
27.131,1509.0,1608.0,1
27.151,1509.0,1604.0,1
27.171,1509.0,1610.0,1
27.191,1509.0,1609.0,1
27.212,1510.0,1605.0,1
27.232,1509.0,1624.0,1
27.252,1509.0,1624.0,1
27.272,1510.0,1620.0,1
27.292,1510.0,1622.0,1
27.312,1523.0,1624.0,1
27.332,1509.0,1625.0,1
27.352,1509.0,1622.0,1
27.372,1525.0,1621.0,1
27.392,1522.0,1625.0,1
27.413,1524.0,1624.0,1
27.433,1509.0,1623.0,1
27.453,1515.0,1622.0,1
27.473,1508.0,1625.0,1
27.493,1509.0,1623.0,1
27.513,1510.0,1624.0,1
27.533,1526.0,1625.0,1
27.553,1507.0,1624.0,1
27.573,1510.0,1624.0,1
27.593,1510.0,1624.0,1
27.614,1524.0,1624.0,1
27.634,1530.0,1625.0,1
27.654,1511.0,1620.0,1
27.674,1510.0,1622.0,1
27.694,1509.0,1625.0,1
27.714,1509.0,1621.0,1
27.734,1494.0,1621.0,1
27.754,1510.0,1624.0,1
27.774,1509.0,1625.0,1
27.794,1525.0,1621.0,1
27.815,1525.0,1624.0,1
27.835,1510.0,1625.0,1
27.855,1524.0,1625.0,1
27.875,1510.0,1622.0,1
27.895,1510.0,1623.0,1
27.915,1524.0,1625.0,1
27.935,1524.0,1625.0,1
27.955,1510.0,1623.0,1
27.975,1525.0,1623.0,1
27.995,1522.0,1625.0,1
28.016,1509.0,1624.0,1
28.036,1525.0,1639.0,1
28.056,1517.0,1625.0,1
28.076,1508.0,1624.0,1
28.096,1510.0,1637.0,1
28.116,1510.0,1620.0,1
28.136,1515.0,1625.0,1
28.157,1523.0,1632.0,1
28.177,1511.0,1621.0,1
28.198,1524.0,1624.0,1
28.218,1525.0,1625.0,1
28.238,1508.0,1623.0,1
28.258,1510.0,1623.0,1
28.278,1510.0,1625.0,1
28.298,1524.0,1625.0,1
28.318,1509.0,1623.0,1
28.338,1510.0,1624.0,1
28.358,1510.0,1624.0,1
28.378,1509.0,1625.0,1
28.399,1510.0,1623.0,1
28.419,1510.0,1624.0,1
28.439,1509.0,1624.0,1
28.459,1510.0,1624.0,1
28.479,1510.0,1637.0,1
28.499,1510.0,1609.0,1
28.519,1508.0,1625.0,1
28.539,1509.0,1633.0,1
28.559,1510.0,1620.0,1
28.579,1526.0,1625.0,1
28.6,1509.0,1625.0,1
28.62,1509.0,1620.0,1
28.64,1510.0,1623.0,1
28.66,1511.0,1625.0,1
28.68,1508.0,1640.0,1
28.7,1510.0,1622.0,1
28.72,1510.0,1609.0,1
28.74,1509.0,1624.0,1
28.76,1516.0,1622.0,1
28.78,1524.0,1623.0,1
28.8,1510.0,1625.0,1
28.82,1524.0,1625.0,1
28.841,1524.0,1623.0,1
28.861,1511.0,1608.0,1
28.881,1510.0,1624.0,1
28.901,1508.0,1624.0,1
28.921,1524.0,1623.0,1
28.941,1510.0,1623.0,1
28.961,1525.0,1624.0,1
28.981,1509.0,1623.0,1
29.001,1509.0,1622.0,1
29.021,1509.0,1623.0,1
29.041,1509.0,1624.0,1
29.061,1510.0,1624.0,1
29.081,1510.0,1624.0,1
29.102,1524.0,1625.0,1
29.122,1510.0,1625.0,1
29.142,1510.0,1623.0,1
29.162,1511.0,1608.0,1
29.182,1509.0,1625.0,1
29.202,1510.0,1625.0,1
29.222,1510.0,1624.0,1
29.242,1510.0,1608.0,1
29.262,1511.0,1610.0,1
29.282,1509.0,1609.0,1
29.302,1510.0,1620.0,1
29.322,1511.0,1624.0,1
29.342,1511.0,1625.0,1
29.363,1509.0,1639.0,1
29.383,1510.0,1606.0,1
29.403,1510.0,1625.0,1
29.423,1524.0,1625.0,1
29.443,1510.0,1621.0,1
29.463,1509.0,1607.0,1
29.483,1510.0,1624.0,1
29.503,1510.0,1626.0,1
29.523,1515.0,1622.0,1
29.543,1510.0,1610.0,1
29.563,1510.0,1625.0,1
29.583,1524.0,1606.0,1
29.603,1510.0,1622.0,1
29.624,1509.0,1624.0,1
29.644,1510.0,1625.0,1
29.664,1524.0,1623.0,1
29.684,1510.0,1622.0,1
29.704,1510.0,1625.0,1
29.724,1510.0,1626.0,1
29.744,1509.0,1623.0,1
29.764,1510.0,1624.0,1
29.784,1510.0,1625.0,1
29.805,1509.0,1624.0,1
29.825,1523.0,1620.0,1
29.845,1509.0,1624.0,1
29.865,1510.0,1609.0,1
29.885,1508.0,1620.0,1
29.905,1509.0,1623.0,1
29.925,1509.0,1610.0,1
29.945,1510.0,1624.0,1
29.965,1509.0,1622.0,1
29.986,1508.0,1623.0,1
30.006,1509.0,1624.0,1
30.026,1510.0,1623.0,1
30.046,1523.0,1623.0,1
30.066,1510.0,1610.0,1
30.086,1510.0,1610.0,1
30.106,1511.0,1623.0,1
30.126,1510.0,1609.0,1
30.146,1509.0,1624.0,1
30.166,1525.0,1610.0,1
30.187,1509.0,1609.0,1
30.207,1515.0,1605.0,1
30.227,1524.0,1624.0,1
30.247,1510.0,1610.0,1
30.267,1510.0,1620.0,1
30.287,1528.0,1624.0,1
30.307,1510.0,1610.0,1
30.327,1510.0,1621.0,1
30.347,1510.0,1623.0,1
30.368,1515.0,1609.0,1
30.388,1511.0,1625.0,1
30.408,1509.0,1623.0,1
30.428,1508.0,1623.0,1
30.448,1510.0,1609.0,1
30.468,1525.0,1624.0,1
30.488,1509.0,1623.0,1
30.508,1510.0,1625.0,1
30.528,1510.0,1624.0,1
30.549,1510.0,1624.0,1
30.569,1509.0,1632.0,1
30.589,1509.0,1610.0,1
30.609,1510.0,1625.0,1
30.629,1510.0,1639.0,1
30.649,1509.0,1620.0,1
30.669,1509.0,1624.0,1
30.689,1511.0,1625.0,1
30.709,1510.0,1620.0,1
30.729,1523.0,1622.0,1
30.75,1509.0,1625.0,1
30.77,1510.0,1622.0,1
30.79,1510.0,1622.0,1
30.81,1522.0,1624.0,1
30.83,1524.0,1625.0,1
30.85,1509.0,1622.0,1
30.87,1529.0,1623.0,1
30.89,1508.0,1624.0,1
30.91,1510.0,1624.0,1
30.93,1510.0,1623.0,1
30.951,1509.0,1627.0,1
30.971,1511.0,1624.0,1
30.991,1509.0,1625.0,1
31.011,1509.0,1624.0,1
31.031,1524.0,1624.0,1
31.051,1515.0,1624.0,1
31.071,1510.0,1624.0,1
31.091,1509.0,1619.0,1
31.111,1525.0,1625.0,1
31.131,1524.0,1625.0,1
31.152,1510.0,1620.0,1
31.172,1509.0,1622.0,1
31.192,1524.0,1625.0,1
31.212,1509.0,1625.0,1
31.232,1510.0,1622.0,1
31.252,1508.0,1624.0,1
31.272,1509.0,1625.0,1
31.292,1510.0,1623.0,1
31.312,1510.0,1623.0,1
31.333,1523.0,1624.0,1
31.353,1508.0,1625.0,1
31.373,1510.0,1623.0,1
31.393,1509.0,1623.0,1
31.413,1509.0,1624.0,1
31.433,1508.0,1625.0,1
31.453,1509.0,1623.0,1
31.473,1516.0,1621.0,1
31.493,1522.0,1624.0,1
31.513,1509.0,1625.0,1
31.534,1509.0,1620.0,1
31.554,1510.0,1624.0,1
31.574,1509.0,1625.0,1
31.594,1524.0,1623.0,1
31.614,1525.0,1622.0,1
31.634,1509.0,1624.0,1
31.654,1515.0,1624.0,1
31.674,1510.0,1622.0,1
31.694,1510.0,1623.0,1
31.714,1524.0,1625.0,1
31.735,1513.0,1624.0,1
31.755,1510.0,1624.0,1
31.775,1524.0,1623.0,1
31.795,1525.0,1624.0,1
31.815,1525.0,1609.0,1
31.835,1510.0,1623.0,1
31.855,1509.0,1624.0,1
31.875,1509.0,1625.0,1
31.895,1510.0,1624.0,1
31.915,1510.0,1620.0,1
31.936,1523.0,1624.0,1
31.956,1509.0,1625.0,1
31.976,1511.0,1623.0,1
31.996,1509.0,1622.0,1
32.016,1509.0,1624.0,1
32.036,1510.0,1628.0,1
32.056,1510.0,1622.0,1
32.076,1525.0,1625.0,1
32.096,1524.0,1625.0,1
32.116,1509.0,1622.0,1
32.137,1525.0,1624.0,1
32.157,1510.0,1625.0,1
32.177,1508.0,1625.0,1
32.197,1510.0,1623.0,1
32.217,1510.0,1639.0,1
32.237,1509.0,1624.0,1
32.257,1514.0,1624.0,1
32.277,1525.0,1624.0,1
32.297,1510.0,1624.0,1
32.318,1510.0,1624.0,1
32.338,1516.0,1625.0,1
32.358,1510.0,1621.0,1
32.378,1511.0,1625.0,1
32.398,1509.0,1625.0,1
32.418,1509.0,1624.0,1
32.438,1510.0,1621.0,1
32.458,1509.0,1624.0,1
32.478,1508.0,1624.0,1
32.498,1509.0,1621.0,1
32.519,1510.0,1623.0,1
32.539,1508.0,1624.0,1
32.559,1508.0,1623.0,1
32.579,1510.0,1609.0,1
32.599,1524.0,1623.0,1
32.619,1508.0,1610.0,1
32.639,1509.0,1624.0,1
32.659,1510.0,1622.0,1
32.679,1525.0,1624.0,1
32.699,1509.0,1625.0,1
32.72,1508.0,1623.0,1
32.74,1525.0,1620.0,1
32.76,1510.0,1625.0,1
32.78,1509.0,1625.0,1
32.8,1523.0,1619.0,1
32.82,1524.0,1624.0,1
32.84,1510.0,1624.0,1
32.86,1514.0,1638.0,1
32.88,1509.0,1608.0,1
32.9,1510.0,1624.0,1
32.921,1509.0,1624.0,1
32.941,1510.0,1607.0,1
32.961,1509.0,1622.0,1
32.981,1524.0,1624.0,1
33.001,1524.0,1625.0,1
33.021,1509.0,1623.0,1
33.041,1524.0,1623.0,1
33.061,1510.0,1625.0,1
33.081,1524.0,1624.0,1
33.101,1524.0,1623.0,1
33.122,1510.0,1623.0,1
33.142,1509.0,1610.0,1
33.162,1530.0,1621.0,1
33.182,1510.0,1623.0,1
33.202,1510.0,1625.0,1
33.223,1510.0,1609.0,1
33.243,1528.0,1622.0,1
33.263,1524.0,1623.0,1
33.283,1510.0,1611.0,1
33.303,1525.0,1607.0,1
33.323,1509.0,1608.0,1
33.343,1525.0,1609.0,1
33.363,1525.0,1610.0,1
33.383,1523.0,1608.0,1
33.403,1524.0,1608.0,1
33.423,1526.0,1610.0,1
33.443,1510.0,1610.0,1
33.465,1524.0,1608.0,1
33.485,1525.0,1608.0,1
33.505,1525.0,1625.0,1
33.525,1525.0,1624.0,1
33.545,1522.0,1624.0,1
33.565,1539.0,1624.0,1
33.585,1555.0,1640.0,1
33.605,1547.0,1655.0,1
33.625,1536.0,1621.0,1
33.645,1525.0,1654.0,1
33.666,1494.0,1654.0,1
33.686,1480.0,1620.0,1
33.706,1500.0,1652.0,1
33.726,1539.0,1669.0,1
33.746,1584.0,1666.0,1
33.766,1523.0,1650.0,1
33.786,1509.0,1653.0,1
33.806,1510.0,1668.0,1
33.826,1508.0,1680.0,1
33.846,1508.0,1651.0,1
33.866,1525.0,1638.0,1
33.886,1526.0,1655.0,1
33.906,1542.0,1651.0,1
33.926,1537.0,1651.0,1
33.947,1525.0,1655.0,1
33.967,1342.0,1654.0,1
33.987,1450.0,1651.0,1
34.007,1500.0,1652.0,1
34.027,1539.0,1653.0,1
34.047,1495.0,1637.0,1
34.067,1494.0,1637.0,1
34.087,1509.0,1639.0,1
34.107,1510.0,1640.0,1
34.127,1510.0,1637.0,1
34.147,1523.0,1637.0,1
34.167,1524.0,1640.0,1
34.187,1510.0,1640.0,1
34.208,1523.0,1638.0,1
34.228,1523.0,1637.0,1
34.248,1509.0,1639.0,1
34.268,1511.0,1640.0,1
34.288,1525.0,1636.0,1
34.308,1509.0,1638.0,1
34.328,1510.0,1640.0,1
34.348,1495.0,1638.0,1
34.368,1494.0,1654.0,1
34.388,1500.0,1624.0,1
34.408,1496.0,1640.0,1
34.428,1479.0,1624.0,1
34.448,1480.0,1638.0,1
34.469,1479.0,1624.0,1
34.489,1480.0,1624.0,1
34.509,1494.0,1624.0,1
34.529,1478.0,1605.0,1
34.549,1493.0,1624.0,1
34.569,1479.0,1625.0,1
34.589,1477.0,1605.0,1
34.609,1493.0,1624.0,1
34.629,1479.0,1609.0,1
34.649,1495.0,1641.0,1
34.669,1496.0,1622.0,1
34.689,1492.0,1624.0,1
34.71,1495.0,1625.0,1
34.73,1494.0,1622.0,1
34.75,1492.0,1623.0,1
34.77,1492.0,1624.0,1
34.79,1480.0,1624.0,1
34.81,1495.0,1623.0,1
34.83,1482.0,1622.0,1
34.85,1492.0,1625.0,1
34.87,1494.0,1624.0,1
34.891,1480.0,1638.0,1
34.911,1494.0,1624.0,1
34.931,1494.0,1624.0,1
34.951,1495.0,1637.0,1
34.971,1479.0,1620.0,1
34.991,1494.0,1624.0,1
35.011,1494.0,1625.0,1
35.031,1479.0,1620.0,1
35.051,1494.0,1622.0,1
35.071,1495.0,1624.0,1
35.092,1480.0,1635.0,1
