t,left,right,diff,valid
12.109,133.0,20.0,113.0,1
12.129,508.0,24.0,484.0,1
12.149,41.0,21.0,20.0,1
12.169,165.0,27.0,138.0,1
12.189,132.0,20.0,112.0,1
12.209,16.0,20.0,-4.0,1
12.229,115.0,20.0,95.0,1
12.249,116.0,20.0,96.0,1
12.269,51.0,20.0,31.0,1
12.29,149.0,20.0,129.0,1
12.31,132.0,21.0,111.0,1
12.33,164.0,20.0,144.0,1
12.35,149.0,20.0,129.0,1
12.37,68.0,21.0,47.0,1
12.39,117.0,20.0,97.0,1
12.41,132.0,21.0,111.0,1
12.43,149.0,21.0,128.0,1
12.45,34.0,20.0,14.0,1
12.47,148.0,20.0,128.0,1
12.491,313.0,23.0,290.0,1
12.511,148.0,21.0,127.0,1
12.531,334.0,20.0,314.0,1
12.551,165.0,20.0,145.0,1
12.571,16.0,20.0,-4.0,1
12.591,165.0,20.0,145.0,1
12.611,16.0,20.0,-4.0,1
12.631,182.0,21.0,161.0,1
12.651,149.0,21.0,128.0,1
12.672,686.0,20.0,666.0,1
12.692,231.0,21.0,210.0,1
12.712,442.0,20.0,422.0,1
12.732,117.0,20.0,97.0,1
12.752,16.0,20.0,-4.0,1
12.772,148.0,21.0,127.0,1
12.792,19.0,20.0,-1.0,1
12.812,526.0,20.0,506.0,1
12.832,182.0,21.0,161.0,1
12.853,328.0,21.0,307.0,1
12.873,148.0,20.0,128.0,1
12.893,149.0,20.0,129.0,1
12.913,214.0,22.0,192.0,1
12.933,199.0,33.0,166.0,1
12.953,230.0,21.0,209.0,1
12.973,164.0,21.0,143.0,1
12.993,133.0,20.0,113.0,1
13.013,165.0,20.0,145.0,1
13.033,16.0,19.0,-3.0,1
13.054,231.0,22.0,209.0,1
13.074,164.0,21.0,143.0,1
13.094,639.0,20.0,619.0,1
13.114,166.0,20.0,146.0,1
13.134,426.0,20.0,406.0,1
13.154,32.0,20.0,12.0,1
13.174,17.0,20.0,-3.0,1
13.194,198.0,20.0,178.0,1
13.214,16.0,20.0,-4.0,1
13.235,165.0,20.0,145.0,1
13.255,166.0,20.0,146.0,1
13.275,427.0,21.0,406.0,1
13.295,208.0,21.0,187.0,1
13.315,199.0,21.0,178.0,1
13.335,165.0,33.0,132.0,1
13.355,17.0,21.0,-4.0,1
13.375,165.0,20.0,145.0,1
13.395,174.0,21.0,153.0,1
13.415,231.0,20.0,211.0,1
13.435,198.0,20.0,178.0,1
13.456,17.0,20.0,-3.0,1
13.476,150.0,21.0,129.0,1
13.496,134.0,20.0,114.0,1
13.516,149.0,20.0,129.0,1
13.536,183.0,21.0,162.0,1
13.556,248.0,21.0,227.0,1
13.576,16.0,20.0,-4.0,1
13.596,164.0,21.0,143.0,1
13.616,166.0,21.0,145.0,1
13.637,232.0,21.0,211.0,1
13.657,224.0,33.0,191.0,1
13.677,638.0,30.0,608.0,1
13.697,198.0,21.0,177.0,1
13.717,51.0,20.0,31.0,1
13.737,165.0,20.0,145.0,1
13.757,16.0,21.0,-5.0,1
13.777,231.0,20.0,211.0,1
13.797,216.0,21.0,195.0,1
13.817,410.0,21.0,389.0,1
13.837,166.0,21.0,145.0,1
13.857,183.0,20.0,163.0,1
13.878,167.0,21.0,146.0,1
13.898,216.0,20.0,196.0,1
13.918,348.0,34.0,314.0,1
13.938,149.0,20.0,129.0,1
13.958,216.0,20.0,196.0,1
13.978,185.0,20.0,165.0,1
13.998,42.0,21.0,21.0,1
14.018,216.0,20.0,196.0,1
