t,label,measured_distance_cm,sequence,vision_timestamp_ms,received_age_ms,vision_valid,vision_status,vision_error,frame_width,frame_height,action,fps,inference_ms,detection_count,detection_index,selected_target,class_id,target_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bbox_area,bbox_area_ratio,center_x,center_y,offset_x,offset_y,model_distance_cm,sensor_valid,sensor_error,io_mask,hunt_mode,hunt_state,hunt_reason,hunt_owns_control,near_direction,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,shovel_left,shovel_right,shovel_state,shovel_active,shovel_hang,left_cmd,right_cmd,motor_enabled,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8,adc9,io0,io1,io2,io3,io4,io5,io6,io7
8.921408,good_recheck,,35,1786891107220,5.3650049994757865,1,no_target,,640,480,search,4.570017,154.59899,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,546.0,1024.0,IDLE,0,0,0,0,1,1312,1583,1141,1748,546,1024,22,17,2,26,1,0,1,1,1,1,1,1
9.082572,good_recheck,,36,1786891107370,16.954332000750583,1,no_target,,640,480,search,4.610483,147.510589,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,670.0,1024.0,IDLE,0,0,0,0,1,1315,1586,1144,1753,670,1024,21,18,2,26,1,0,1,1,1,1,1,1
9.223451,good_recheck,,37,1786891107524,4.094988998986082,1,no_target,,640,480,search,4.647222,151.334896,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,376.0,1024.0,IDLE,0,0,0,0,1,1312,1583,1141,1749,376,1024,21,17,2,26,1,0,1,1,1,1,1,1
9.384558,good_recheck,,38,1786891107669,19.566974000554183,1,no_target,,640,480,search,4.686989,143.739577,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,542.0,1024.0,IDLE,0,0,0,0,1,1316,1588,1145,1754,542,1024,21,17,3,25,1,0,1,1,1,1,1,1
9.525549,good_recheck,,39,1786891107818,12.36849999986589,1,no_target,,640,480,search,4.723961,146.053372,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,544.0,1024.0,IDLE,0,0,0,0,1,1313,1583,1142,1749,544,1024,321,18,3,25,1,0,1,1,1,1,1,1
9.686721,good_recheck,,40,1786891107975,16.321879000315676,1,no_target,,640,480,search,4.754504,155.04565,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,228.0,1023.0,IDLE,0,0,0,0,1,1322,1594,1149,1763,228,1023,21,17,2,25,1,0,1,1,1,1,1,1
9.827766,good_recheck,,41,1786891108122,9.990910000851727,1,no_target,,640,480,search,4.789533,145.1084,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,528.0,1024.0,IDLE,0,0,0,0,1,1316,1588,1145,1755,528,1024,274,18,2,25,1,0,1,1,1,1,1,1
9.968786,good_recheck,,42,1786891108270,3.170632999172085,1,no_target,,640,480,search,4.823037,145.431139,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,541.0,1024.0,IDLE,0,0,0,0,1,1314,1584,1141,1750,541,1024,22,36,2,26,1,0,1,1,1,1,1,1
10.129862,good_recheck,,43,1786891108428,5.948087999058771,1,no_target,,640,480,search,4.849733,155.730841,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,376.0,1024.0,IDLE,0,0,0,0,1,1312,1584,1142,1751,376,1024,21,367,4,25,1,0,1,1,1,1,1,1
10.311325,good_recheck,,44,1786891108602,14.082899000641191,1,no_target,,640,480,search,4.867331,171.310975,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,560.0,1028.0,IDLE,0,0,0,0,1,1311,1582,1141,1746,560,1028,485,18,2,25,1,0,1,1,1,1,1,1
10.472723,good_recheck,,45,1786891108759,18.652676999408868,1,no_target,,640,480,search,4.893059,154.74682,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,608.0,1020.0,IDLE,0,0,0,0,1,1314,1586,1143,1752,608,1020,831,175,3,25,1,0,1,1,1,1,1,1
10.614347,good_recheck,,46,1786891108907,11.776417999499245,1,no_target,,640,480,search,4.922314,146.005445,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,554.0,1024.0,IDLE,0,0,0,0,1,1319,1590,1145,1756,554,1024,894,21,2,25,1,0,1,1,1,1,1,1
10.755178,good_recheck,,47,1786891109056,3.965620999224484,1,no_target,,640,480,search,4.950626,146.271501,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,559.0,1021.0,IDLE,0,0,0,0,1,1312,1582,1141,1749,559,1021,23,18,2,25,1,0,1,1,1,1,1,1
10.896029,good_recheck,,48,1786891109198,2.8730829999403795,1,no_target,,640,480,search,4.981471,139.879616,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,544.0,1024.0,IDLE,0,0,0,0,1,1311,1582,1140,1747,544,1024,21,18,2,25,1,0,1,1,1,1,1,1
11.05729,good_recheck,,49,1786891109345,16.507287000422366,1,no_target,,640,480,search,5.008464,145.533024,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,543.0,1020.0,IDLE,0,0,0,0,1,1316,1588,1145,1757,543,1020,21,30,2,25,1,0,1,1,1,1,1,1
11.199198,good_recheck,,50,1786891109494,9.653824999986682,1,no_target,,640,480,search,5.034186,146.610451,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,542.0,1024.0,IDLE,0,0,0,0,1,1314,1585,1142,1751,542,1024,649,20,3,25,1,0,1,1,1,1,1,1
11.340089,good_recheck,,51,1786891109641,3.764772000067751,1,no_target,,640,480,search,5.060084,144.277211,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,573.0,1024.0,IDLE,0,0,0,0,1,1314,1586,1143,1754,573,1024,26,17,2,25,1,0,1,1,1,1,1,1
11.501384,good_recheck,,52,1786891109790,16.367716001695953,1,no_target,,640,480,search,5.084214,146.312882,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,542.0,1024.0,IDLE,0,0,0,0,1,1313,1584,1142,1751,542,1024,22,20,2,25,1,0,1,1,1,1,1,1
11.642519,good_recheck,,53,1786891109936,11.187726000571274,1,no_target,,640,480,search,5.108966,144.039493,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,379.0,1022.0,IDLE,0,0,0,0,1,1314,1585,1142,1751,379,1022,22,18,2,25,1,0,1,1,1,1,1,1
11.783734,good_recheck,,54,1786891110081,7.184328000221285,1,no_target,,640,480,search,5.133519,143.121868,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,756.0,1025.0,IDLE,0,0,0,0,1,1323,1593,1149,1763,756,1025,22,18,3,25,1,0,1,1,1,1,1,1
11.924853,good_recheck,,55,1786891110221,7.873169000959024,1,no_target,,640,480,search,5.159683,138.160382,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,542.0,1021.0,IDLE,0,0,0,0,1,1313,1585,1142,1750,542,1021,22,18,2,25,1,0,1,1,1,1,1,1
12.066136,good_recheck,,56,1786891110363,7.690635000471957,1,no_target,,640,480,search,5.184731,139.284604,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,378.0,1020.0,IDLE,0,0,0,0,1,1306,1577,1136,1743,378,1020,22,18,2,24,1,0,1,1,1,1,1,1
12.20729,good_recheck,,57,1786891110504,7.199753999884706,1,no_target,,640,480,search,5.208966,139.526082,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,1014.0,1024.0,IDLE,0,0,0,0,1,1317,1589,1145,1757,1014,1024,20,17,2,24,1,0,1,1,1,1,1,1
12.268002,good_recheck,,57,1786891110504,67.93386599929363,1,no_target,,640,480,search,5.208966,139.526082,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,541.0,1022.0,IDLE,0,0,0,0,1,1310,1581,1140,1746,541,1022,78,18,2,25,1,1,1,1,1,1,1,1
12.368871,good_recheck,,58,1786891110670,3.7122920002730098,1,no_target,,640,480,search,5.221584,162.936259,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,554.0,1024.0,IDLE,0,0,0,0,1,1312,1582,1140,1746,554,1024,21,18,2,25,1,1,1,1,1,1,1,1
12.509979,good_recheck,,59,1786891110812,2.60786599938001,1,no_target,,640,480,search,5.244471,140.082591,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,543.0,1022.0,IDLE,0,0,0,0,1,1308,1577,1137,1743,543,1022,21,18,2,25,1,1,1,1,1,1,1,1
12.671145,good_recheck,,60,1786891110958,17.432014999940293,1,no_target,,640,480,search,5.264851,138.390082,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,541.0,1020.0,IDLE,0,0,0,0,1,1314,1587,1144,1751,541,1020,830,20,2,24,1,1,1,1,1,1,1,1
13.116164,good_recheck,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,377.0,1021.0,IDLE,0,0,0,0,1,1312,1582,1140,1747,377,1021,25,17,3,25,1,1,1,1,1,1,1,1
13.297137,good_recheck,,61,1786891111593,8.256181999968248,1,no_target,,640,480,search,5.070051,632.911462,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,544.0,1022.0,IDLE,0,0,0,0,1,1319,1590,1147,1757,544,1022,21,18,2,24,1,1,1,1,1,1,1,1
13.478295,good_recheck,,62,1786891111767,16.216461999647436,1,no_target,,640,480,search,5.079926,166.704773,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,773.0,1025.0,IDLE,0,0,0,0,1,1312,1583,1140,1748,773,1025,1010,41,2,25,1,1,1,1,1,1,1,1
13.619688,good_recheck,,63,1786891111918,5.861183999513742,1,no_target,,640,480,search,5.098567,149.590769,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,376.0,1024.0,IDLE,0,0,0,0,1,1308,1578,1138,1744,376,1024,21,18,2,24,1,1,1,1,1,1,1,1
13.780819,good_recheck,,64,1786891112070,15.702231999966898,1,no_target,,640,480,search,5.116827,145.65108,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,263.0,1022.0,IDLE,0,0,0,0,1,1328,1598,1152,1768,263,1022,714,24,2,24,1,1,1,1,1,1,1,1
13.921817,good_recheck,,65,1786891112226,0.11116499990748707,1,no_target,,640,480,search,5.132539,149.526565,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,788.0,1054.0,IDLE,0,0,0,0,1,1306,1576,1141,1748,788,1054,22,417,4,25,1,1,1,1,1,1,1,1
14.082817,good_recheck,,66,1786891112378,9.041596998940804,1,no_target,,640,480,search,5.149678,146.182489,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,544.0,1024.0,IDLE,0,0,0,0,1,1311,1580,1139,1748,544,1024,21,17,2,24,1,1,1,1,1,1,1,1
14.24429,good_recheck,,67,1786891112533,15.82998900084931,1,no_target,,640,480,search,5.165338,147.994274,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,915.0,1025.0,IDLE,0,0,0,0,1,1325,1596,1151,1765,915,1025,878,142,2,24,1,1,1,1,1,1,1,1
14.405653,good_recheck,,68,1786891112697,12.953961000675918,1,no_target,,640,480,search,5.176879,161.76837,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,476.0,1024.0,IDLE,0,0,0,0,1,1315,1586,1144,1750,476,1024,21,17,2,24,1,1,1,1,1,1,1,1
14.5672,good_recheck,,69,1786891112853,18.895514000178082,1,no_target,,640,480,search,5.191494,153.160378,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,544.0,1024.0,IDLE,0,0,0,0,1,1321,1592,1147,1760,544,1024,21,17,2,24,1,1,1,1,1,1,1,1
14.708142,good_recheck,,70,1786891113010,2.649792000738671,1,no_target,,640,480,search,5.205203,149.178237,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,378.0,1024.0,IDLE,0,0,0,0,1,1315,1587,1144,1754,378,1024,22,18,2,25,1,1,1,1,1,1,1,1
14.869472,good_recheck,,71,1786891113159,15.3470909990574,1,no_target,,640,480,search,5.221827,146.615831,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,389.0,1024.0,IDLE,0,0,0,0,1,1315,1585,1143,1750,389,1024,21,155,3,24,1,1,1,1,1,1,1,1
15.010765,good_recheck,,72,1786891113305,10.51190799989854,1,no_target,,640,480,search,5.239124,143.836375,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,930.0,1026.0,IDLE,0,0,0,0,1,1312,1582,1141,1747,930,1026,21,17,2,25,1,1,1,1,1,1,1,1
15.151888,good_recheck,,73,1786891113450,5.969812998955604,1,no_target,,640,480,search,5.256144,143.719173,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,541.0,1022.0,IDLE,0,0,0,0,1,1307,1577,1138,1744,541,1022,21,17,3,24,1,1,1,1,1,1,1,1
15.292986,good_recheck,,74,1786891113596,0.9227640002791304,1,no_target,,640,480,search,5.272674,143.943669,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,547.0,1021.0,IDLE,0,0,0,0,1,1312,1582,1140,1749,547,1021,21,17,2,24,1,1,1,1,1,1,1,1
15.45421,good_recheck,,75,1786891113748,10.594258999844897,1,no_target,,640,480,search,5.286829,149.285233,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,610.0,1054.0,IDLE,0,0,0,0,1,1320,1593,1148,1761,610,1054,389,19,2,24,1,1,1,1,1,1,1,1
15.595212,good_recheck,,76,1786891113895,4.881052000200725,1,no_target,,640,480,search,5.302485,144.613029,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,899.0,1022.0,IDLE,0,0,0,0,1,1313,1585,1142,1752,899,1022,21,29,3,25,1,1,1,1,1,1,1,1
15.75636,good_recheck,,77,1786891114048,12.765244000547682,1,no_target,,640,480,search,5.315407,147.383971,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,543.0,1019.0,IDLE,0,0,0,0,1,1312,1582,1141,1749,543,1019,21,255,3,25,1,1,1,1,1,1,1,1
15.917477,good_recheck,,78,1786891114205,16.866420999576803,1,no_target,,640,480,search,5.32667,151.2392,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,544.0,1022.0,IDLE,0,0,0,0,1,1318,1589,1146,1756,544,1022,21,18,3,24,1,1,1,1,1,1,1,1
16.080031,good_recheck,,79,1786891114367,17.491929000243545,1,no_target,,640,480,search,5.335963,155.016456,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,656.0,1024.0,IDLE,0,0,0,0,1,1319,1588,1145,1760,656,1024,28,17,2,24,1,1,1,1,1,1,1,1
16.222226,good_recheck,,80,1786891114520,6.210384000951308,1,no_target,,640,480,search,5.348084,150.703913,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,543.0,1024.0,IDLE,0,0,0,0,1,1312,1580,1139,1746,543,1024,1147,21,2,25,1,1,1,1,1,1,1,1
16.404217,good_recheck,,81,1786891114691,18.075511999995797,1,no_target,,640,480,search,5.354053,167.404132,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,672.0,1021.0,IDLE,0,0,0,0,1,1318,1592,1148,1759,672,1021,988,21,2,24,1,1,1,1,1,1,1,1
16.545185,good_recheck,,82,1786891114837,12.340362000031746,1,no_target,,640,480,search,5.368083,144.028018,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,541.0,1024.0,IDLE,0,0,0,0,1,1316,1587,1145,1755,541,1024,21,17,2,25,1,1,1,1,1,1,1,1
16.686112,good_recheck,,83,1786891114984,6.32145599956857,1,no_target,,640,480,search,5.381797,144.207459,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,559.0,1024.0,IDLE,0,0,0,0,1,1314,1585,1142,1750,559,1024,22,17,2,25,1,1,1,1,1,1,1,1
16.847535,good_recheck,,84,1786891115135,16.989494000881677,1,no_target,,640,480,search,5.393869,144.095789,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,475.0,1024.0,IDLE,0,0,0,0,1,1317,1588,1145,1754,475,1024,28,17,2,24,1,1,1,1,1,1,1,1
16.988531,good_recheck,,85,1786891115273,19.479918000797625,1,no_target,,640,480,search,5.410054,136.073916,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,1030.0,1026.0,IDLE,0,0,0,0,1,1317,1588,1144,1754,1030,1026,21,17,2,24,1,1,1,1,1,1,1,1
17.129802,good_recheck,,86,1786891115419,15.096838998942985,1,no_target,,640,480,search,5.423348,143.454357,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,899.0,1024.0,IDLE,0,0,0,0,1,1324,1596,1150,1765,899,1024,20,17,2,25,1,1,1,1,1,1,1,1
17.27102,good_recheck,,87,1786891115564,11.624282000411768,1,no_target,,640,480,search,5.43681,142.50539,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,542.0,1022.0,IDLE,0,0,0,0,1,1323,1594,1149,1761,542,1022,21,17,2,24,1,1,1,1,1,1,1,1
17.412276,good_recheck,,88,1786891115704,12.188681001134682,1,no_target,,640,480,search,5.451385,138.624599,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,1184.0,1028.0,IDLE,0,0,0,0,1,1310,1580,1139,1744,1184,1028,21,20,2,23,1,1,1,1,1,1,1,1
17.553551,good_recheck,,89,1786891115846,12.264439001228311,1,no_target,,640,480,search,5.465538,139.121128,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,655.0,1021.0,IDLE,0,0,0,0,1,1308,1578,1138,1745,655,1021,22,16,2,24,1,1,1,1,1,1,1,1
17.694578,good_recheck,,90,1786891115986,13.066260000414331,1,no_target,,640,480,search,5.479755,138.105496,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,735.0,1025.0,IDLE,0,0,0,0,1,1313,1585,1143,1752,735,1025,128,18,2,24,1,1,1,1,1,1,1,1
18.140808,good_recheck,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,864.0,1024.0,IDLE,0,0,0,0,1,1309,1580,1140,1746,864,1024,22,18,2,24,1,1,1,1,1,1,1,1
18.321974,good_recheck,,91,1786891116620,5.962816001556348,1,no_target,,640,480,search,5.334554,632.409006,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,754.0,1025.0,IDLE,0,0,0,0,1,1306,1577,1137,1741,754,1025,28,17,2,24,1,1,1,1,1,1,1,1
18.483697,good_recheck,,92,1786891116773,14.985933999923873,1,no_target,,640,480,search,5.34532,145.721745,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,377.0,1024.0,IDLE,0,0,0,0,1,1315,1586,1145,1755,377,1024,21,416,5,24,1,1,1,1,1,1,1,1
18.644962,good_recheck,,93,1786891116939,10.242914999253117,1,no_target,,640,480,search,5.351804,158.730061,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,526.0,1024.0,IDLE,0,0,0,0,1,1323,1594,1150,1764,526,1024,21,17,2,24,1,1,1,1,1,1,1,1
18.785824,good_recheck,,94,1786891117086,4.5309670003916835,1,no_target,,640,480,search,5.364117,143.875781,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,543.0,1025.0,IDLE,0,0,0,0,1,1314,1586,1143,1753,543,1025,569,370,5,24,1,1,1,1,1,1,1,1
18.947008,good_recheck,,95,1786891117237,14.732218000062858,1,no_target,,640,480,search,5.374843,142.613475,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,576.0,1024.0,IDLE,0,0,0,0,1,1321,1592,1148,1761,576,1024,22,17,2,24,1,1,1,1,1,1,1,1
19.087999,good_recheck,,96,1786891117383,9.252616999219754,1,no_target,,640,480,search,5.386808,144.167229,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,560.0,1024.0,IDLE,0,0,0,0,1,1320,1591,1146,1758,560,1024,22,45,2,25,1,1,1,1,1,1,1,1
19.228923,good_recheck,,97,1786891117529,4.65540999903169,1,no_target,,640,480,search,5.398841,143.20604,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,552.0,1020.0,IDLE,0,0,0,0,1,1311,1583,1140,1747,552,1020,21,29,2,24,1,1,1,1,1,1,1,1
19.390183,good_recheck,,98,1786891117681,13.470349000272108,1,no_target,,640,480,search,5.408585,145.376285,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,393.0,1024.0,IDLE,0,0,0,0,1,1312,1582,1140,1750,393,1024,21,29,2,24,1,1,1,1,1,1,1,1
19.531414,good_recheck,,99,1786891117825,10.987756999384146,1,no_target,,640,480,search,5.420782,141.558417,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,837.0,1026.0,IDLE,0,0,0,0,1,1308,1585,1142,1751,837,1026,22,18,2,24,1,1,1,1,1,1,1,1
19.67255,good_recheck,,100,1786891117972,4.709501999968779,1,no_target,,640,480,search,5.43171,145.372988,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,672.0,1022.0,IDLE,0,0,0,0,1,1316,1592,1148,1760,672,1022,22,19,3,24,1,1,1,1,1,1,1,1
19.814193,good_recheck,,101,1786891118117,1.6756969998823479,1,no_target,,640,480,search,5.443255,142.667189,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,389.0,1022.0,IDLE,0,0,0,0,1,1299,1572,1133,1736,389,1022,28,18,2,24,1,1,1,1,1,1,1,1
19.975573,good_recheck,,102,1786891118265,14.881568999044248,1,no_target,,640,480,search,5.453583,146.21612,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,425.0,1021.0,IDLE,0,0,0,0,1,1314,1590,1146,1759,425,1021,21,18,2,25,1,1,1,1,1,1,1,1
20.116761,good_recheck,,103,1786891118414,7.067817999995896,1,no_target,,640,480,search,5.463538,146.882481,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,542.0,1022.0,IDLE,0,0,0,0,1,1312,1589,1146,1756,542,1022,21,17,1,24,1,1,1,1,1,1,1,1
