t,left,right,valid
12.895,1342.0,1444.0,1
12.915,1341.0,1445.0,1
12.935,1342.0,1441.0,1
12.955,1342.0,1442.0,1
12.976,1342.0,1443.0,1
12.996,1342.0,1442.0,1
13.016,1343.0,1443.0,1
13.036,1339.0,1443.0,1
13.056,1341.0,1443.0,1
13.076,1341.0,1441.0,1
13.096,1341.0,1442.0,1
13.116,1340.0,1443.0,1
13.136,1341.0,1444.0,1
13.157,1342.0,1442.0,1
13.177,1342.0,1439.0,1
13.197,1340.0,1444.0,1
13.217,1340.0,1444.0,1
13.237,1343.0,1459.0,1
13.257,1342.0,1443.0,1
13.277,1340.0,1444.0,1
13.297,1342.0,1459.0,1
13.317,1344.0,1441.0,1
13.337,1342.0,1443.0,1
13.358,1341.0,1444.0,1
13.378,1341.0,1442.0,1
13.398,1342.0,1442.0,1
13.418,1341.0,1444.0,1
13.438,1347.0,1444.0,1
13.458,1342.0,1442.0,1
13.478,1342.0,1443.0,1
13.498,1327.0,1458.0,1
13.518,1332.0,1458.0,1
13.539,1327.0,1440.0,1
13.559,1326.0,1458.0,1
13.579,1326.0,1458.0,1
13.599,1328.0,1474.0,1
13.619,1328.0,1454.0,1
13.639,1326.0,1458.0,1
13.659,1325.0,1459.0,1
13.68,1328.0,1442.0,1
13.7,1328.0,1457.0,1
13.72,1326.0,1458.0,1
13.74,1326.0,1473.0,1
13.76,1328.0,1457.0,1
13.78,1327.0,1458.0,1
13.8,1327.0,1460.0,1
13.82,1327.0,1458.0,1
13.84,1329.0,1458.0,1
13.861,1328.0,1458.0,1
13.881,1325.0,1460.0,1
13.901,1326.0,1457.0,1
13.921,1328.0,1454.0,1
13.941,1329.0,1459.0,1
13.961,1325.0,1458.0,1
13.981,1327.0,1473.0,1
14.001,1328.0,1459.0,1
14.021,1333.0,1458.0,1
14.041,1326.0,1473.0,1
14.061,1327.0,1456.0,1
14.082,1328.0,1458.0,1
14.102,1334.0,1445.0,1
14.122,1326.0,1456.0,1
14.142,1329.0,1458.0,1
14.162,1328.0,1460.0,1
14.182,1326.0,1458.0,1
14.202,1326.0,1457.0,1
14.222,1327.0,1458.0,1
14.242,1328.0,1459.0,1
14.262,1327.0,1456.0,1
14.283,1326.0,1442.0,1
14.303,1328.0,1459.0,1
14.323,1327.0,1458.0,1
14.343,1327.0,1457.0,1
14.363,1327.0,1466.0,1
14.383,1327.0,1458.0,1
14.403,1326.0,1444.0,1
14.423,1326.0,1442.0,1
14.443,1327.0,1460.0,1
14.463,1328.0,1458.0,1
14.483,1331.0,1459.0,1
14.503,1326.0,1443.0,1
14.523,1327.0,1443.0,1
14.544,1326.0,1444.0,1
14.564,1327.0,1464.0,1
14.584,1326.0,1440.0,1
14.604,1327.0,1443.0,1
14.624,1327.0,1458.0,1
14.644,1327.0,1454.0,1
14.664,1327.0,1442.0,1
14.684,1326.0,1444.0,1
14.704,1327.0,1444.0,1
14.724,1326.0,1442.0,1
14.745,1327.0,1442.0,1
14.765,1328.0,1443.0,1
14.785,1341.0,1442.0,1
14.805,1326.0,1443.0,1
14.825,1342.0,1443.0,1
14.845,1342.0,1445.0,1
14.865,1341.0,1444.0,1
14.885,1340.0,1440.0,1
14.905,1342.0,1444.0,1
14.925,1343.0,1444.0,1
14.946,1340.0,1459.0,1
14.966,1342.0,1442.0,1
14.986,1342.0,1444.0,1
15.006,1344.0,1460.0,1
15.026,1341.0,1443.0,1
15.046,1342.0,1443.0,1
15.066,1342.0,1429.0,1
15.086,1349.0,1442.0,1
15.106,1325.0,1442.0,1
15.127,1326.0,1444.0,1
15.147,1328.0,1443.0,1
15.167,1333.0,1442.0,1
15.187,1325.0,1443.0,1
15.207,1328.0,1444.0,1
15.227,1328.0,1442.0,1
15.247,1345.0,1443.0,1
15.268,1341.0,1443.0,1
15.288,1342.0,1444.0,1
15.308,1341.0,1427.0,1
15.328,1341.0,1440.0,1
15.349,1356.0,1444.0,1
15.369,1357.0,1444.0,1
15.389,1356.0,1459.0,1
15.409,1356.0,1441.0,1
15.429,1342.0,1444.0,1
15.449,1342.0,1444.0,1
15.469,1340.0,1441.0,1
15.489,1326.0,1442.0,1
15.509,1326.0,1444.0,1
15.529,1327.0,1440.0,1
15.55,1325.0,1441.0,1
15.57,1326.0,1444.0,1
15.59,1328.0,1443.0,1
15.61,1334.0,1442.0,1
15.63,1325.0,1442.0,1
15.65,1327.0,1443.0,1
15.67,1326.0,1444.0,1
15.69,1328.0,1442.0,1
15.71,1325.0,1442.0,1
15.73,1326.0,1444.0,1
15.751,1328.0,1444.0,1
15.771,1327.0,1449.0,1
15.791,1326.0,1459.0,1
15.811,1326.0,1442.0,1
15.831,1327.0,1442.0,1
15.851,1326.0,1439.0,1
15.871,1332.0,1444.0,1
15.891,1327.0,1443.0,1
15.911,1326.0,1441.0,1
15.932,1326.0,1442.0,1
15.952,1325.0,1443.0,1
15.972,1327.0,1441.0,1
15.992,1341.0,1441.0,1
16.012,1326.0,1443.0,1
16.032,1341.0,1443.0,1
16.052,1341.0,1443.0,1
16.072,1341.0,1443.0,1
16.092,1341.0,1443.0,1
16.112,1342.0,1444.0,1
16.133,1342.0,1442.0,1
16.153,1341.0,1459.0,1
16.173,1340.0,1443.0,1
16.193,1342.0,1443.0,1
16.213,1342.0,1459.0,1
16.233,1339.0,1442.0,1
16.253,1341.0,1443.0,1
16.273,1342.0,1443.0,1
16.293,1342.0,1440.0,1
16.313,1341.0,1443.0,1
16.334,1342.0,1444.0,1
16.354,1343.0,1440.0,1
16.374,1342.0,1442.0,1
16.394,1347.0,1444.0,1
16.414,1341.0,1443.0,1
16.434,1342.0,1441.0,1
16.454,1341.0,1441.0,1
16.474,1346.0,1443.0,1
16.494,1342.0,1443.0,1
16.514,1342.0,1443.0,1
16.535,1342.0,1443.0,1
