t,left,right,valid,active,hang,state,reason,left_cmd,right_cmd,healthy
0.0,0.0,0.0,1,1,0,IDLE,待机,0,0,0
0.02,20.0,1225.0,1,1,0,IDLE,待机,0,0,1
0.04,21.0,1242.0,1,1,0,IDLE,待机,0,0,1
0.061,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
0.081,21.0,1245.0,1,1,0,IDLE,待机,0,0,1
0.101,109.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.121,19.0,1240.0,1,1,0,IDLE,待机,0,0,1
0.141,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
0.161,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.181,21.0,1242.0,1,1,0,IDLE,待机,0,0,1
0.201,59.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.221,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
0.241,60.0,1228.0,1,1,0,IDLE,待机,0,0,1
0.262,326.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.282,59.0,1265.0,1,1,0,IDLE,待机,0,0,1
0.302,37.0,1228.0,1,1,0,IDLE,待机,0,0,1
0.322,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.342,109.0,1227.0,1,1,0,IDLE,待机,0,0,1
0.362,91.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.382,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
0.402,47.0,1226.0,1,1,0,IDLE,待机,0,0,1
0.422,20.0,1225.0,1,1,0,IDLE,待机,0,0,1
0.442,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.462,75.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.482,21.0,1243.0,1,1,0,IDLE,待机,0,0,1
0.503,20.0,1242.0,1,1,0,IDLE,待机,0,0,1
0.523,20.0,1245.0,1,1,0,IDLE,待机,0,0,1
0.543,124.0,1228.0,1,1,0,IDLE,待机,0,0,1
0.563,124.0,1228.0,1,1,0,IDLE,待机,0,0,1
0.583,21.0,1243.0,1,1,0,IDLE,待机,0,0,1
0.603,30.0,1224.0,1,1,0,IDLE,待机,0,0,1
0.623,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.643,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.663,30.0,1256.0,1,1,0,IDLE,待机,0,0,1
0.683,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
0.704,29.0,1228.0,1,1,0,IDLE,待机,0,0,1
0.724,24.0,1241.0,1,1,0,IDLE,待机,0,0,1
0.744,21.0,1264.0,1,1,0,IDLE,待机,0,0,1
0.764,108.0,1227.0,1,1,0,IDLE,待机,0,0,1
0.784,74.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.804,30.0,1227.0,1,1,0,IDLE,待机,0,0,1
0.824,19.0,1212.0,1,1,0,IDLE,待机,0,0,1
0.844,20.0,1211.0,1,1,0,IDLE,待机,0,0,1
0.864,76.0,1225.0,1,1,0,IDLE,待机,0,0,1
0.885,93.0,1227.0,1,1,0,IDLE,待机,0,0,1
0.905,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.925,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
0.945,21.0,1226.0,1,1,0,IDLE,待机,0,0,1
0.965,20.0,1240.0,1,1,0,IDLE,待机,0,0,1
0.985,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
1.005,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
1.025,21.0,1245.0,1,1,0,IDLE,待机,0,0,1
1.045,46.0,1242.0,1,1,0,IDLE,待机,0,0,1
1.066,32.0,1228.0,1,1,0,IDLE,待机,0,0,1
1.086,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
1.106,19.0,1243.0,1,1,0,IDLE,待机,0,0,1
1.126,473.0,1227.0,1,1,0,IDLE,待机,0,0,1
1.146,30.0,1243.0,1,1,0,IDLE,待机,0,0,1
1.166,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
1.186,20.0,1229.0,1,1,0,IDLE,待机,0,0,1
1.206,20.0,1212.0,1,1,0,IDLE,待机,0,0,1
1.226,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
1.247,24.0,1224.0,1,1,0,IDLE,待机,0,0,1
1.267,19.0,1243.0,1,1,0,IDLE,待机,0,0,1
1.287,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
1.307,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
1.327,109.0,1256.0,1,1,0,IDLE,待机,0,0,1
1.347,33.0,1243.0,1,1,0,IDLE,待机,0,0,1
1.367,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
1.387,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
1.407,21.0,1242.0,1,1,0,IDLE,待机,0,0,1
1.428,20.0,1265.0,1,1,0,IDLE,待机,0,0,1
1.448,245.0,1245.0,1,1,0,IDLE,待机,0,0,1
1.468,108.0,1228.0,1,1,0,IDLE,待机,0,0,1
1.488,125.0,1241.0,1,1,0,IDLE,待机,0,0,1
1.508,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
1.528,30.0,1244.0,1,1,0,IDLE,待机,0,0,1
1.548,21.0,1226.0,1,1,0,IDLE,待机,0,0,1
1.568,38.0,1256.0,1,1,0,IDLE,待机,0,0,1
1.589,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
1.609,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
1.629,21.0,1224.0,1,1,0,IDLE,待机,0,0,1
1.649,21.0,1227.0,1,1,0,IDLE,待机,0,0,1
1.669,20.0,1212.0,1,1,0,IDLE,待机,0,0,1
1.689,124.0,1227.0,1,1,0,IDLE,待机,0,0,1
1.71,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
1.73,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
1.75,25.0,1265.0,1,1,0,IDLE,待机,0,0,1
1.77,20.0,1233.0,1,1,0,IDLE,待机,0,0,1
1.79,20.0,1225.0,1,1,0,IDLE,待机,0,0,1
1.81,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
1.83,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
1.85,47.0,1244.0,1,1,0,IDLE,待机,0,0,1
1.87,92.0,1227.0,1,1,0,IDLE,待机,0,0,1
1.89,24.0,1243.0,1,1,0,IDLE,待机,0,0,1
1.911,20.0,1245.0,1,1,0,IDLE,待机,0,0,1
1.931,20.0,1242.0,1,1,0,IDLE,待机,0,0,1
1.951,20.0,1225.0,1,1,0,IDLE,待机,0,0,1
1.971,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
1.991,126.0,1229.0,1,1,0,IDLE,待机,0,0,1
2.011,58.0,1225.0,1,1,0,IDLE,待机,0,0,1
2.031,21.0,1226.0,1,1,0,IDLE,待机,0,0,1
2.051,92.0,1212.0,1,1,0,IDLE,待机,0,0,1
2.072,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
2.092,54.0,1234.0,1,1,0,IDLE,待机,0,0,1
2.112,484.0,1230.0,1,1,0,IDLE,待机,0,0,1
2.132,19.0,1229.0,1,1,0,IDLE,待机,0,0,1
2.152,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
2.172,27.0,1251.0,1,1,0,IDLE,待机,0,0,1
2.192,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
2.212,21.0,1226.0,1,1,0,IDLE,待机,0,0,1
2.232,21.0,1226.0,1,1,0,IDLE,待机,0,0,1
2.253,21.0,1243.0,1,1,0,IDLE,待机,0,0,1
2.273,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
2.293,20.0,1245.0,1,1,0,IDLE,待机,0,0,1
2.313,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
2.333,58.0,1243.0,1,1,0,IDLE,待机,0,0,1
2.353,26.0,1212.0,1,1,0,IDLE,待机,0,0,1
2.373,18.0,1243.0,1,1,0,IDLE,待机,0,0,1
2.393,21.0,1256.0,1,1,0,IDLE,待机,0,0,1
2.413,21.0,1265.0,1,1,0,IDLE,待机,0,0,1
2.434,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
2.454,21.0,1226.0,1,1,0,IDLE,待机,0,0,1
2.474,20.0,1242.0,1,1,0,IDLE,待机,0,0,1
2.494,24.0,1264.0,1,1,0,IDLE,待机,0,0,1
2.514,32.0,1265.0,1,1,0,IDLE,待机,0,0,1
2.534,21.0,1209.0,1,1,0,IDLE,待机,0,0,1
2.554,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
2.574,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
2.594,236.0,1244.0,1,1,0,IDLE,待机,0,0,1
2.615,19.0,1210.0,1,1,0,IDLE,待机,0,0,1
2.635,19.0,1210.0,1,1,0,IDLE,待机,0,0,1
2.655,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
2.675,59.0,1209.0,1,1,0,IDLE,待机,0,0,1
2.695,20.0,1263.0,1,1,0,IDLE,待机,0,0,1
2.715,20.0,1242.0,1,1,0,IDLE,待机,0,0,1
2.735,20.0,1265.0,1,1,0,IDLE,待机,0,0,1
2.755,21.0,1241.0,1,1,0,IDLE,待机,0,0,1
2.776,21.0,1242.0,1,1,0,IDLE,待机,0,0,1
2.796,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
2.816,25.0,1228.0,1,1,0,IDLE,待机,0,0,1
2.836,108.0,1224.0,1,1,0,IDLE,待机,0,0,1
2.856,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
2.876,20.0,1265.0,1,1,0,IDLE,待机,0,0,1
2.896,20.0,1242.0,1,1,0,IDLE,待机,0,0,1
2.918,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
2.938,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
2.958,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
2.978,20.0,1224.0,1,1,0,IDLE,待机,0,0,1
2.998,21.0,1227.0,1,1,0,IDLE,待机,0,0,1
3.018,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
3.038,23.0,1262.0,1,1,0,IDLE,待机,0,0,1
3.058,23.0,1262.0,1,1,0,IDLE,待机,0,0,1
3.078,21.0,1227.0,1,1,0,IDLE,待机,0,0,1
3.099,19.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.119,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.139,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
3.159,32.0,1227.0,1,1,0,IDLE,待机,0,0,1
3.179,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
3.199,20.0,1257.0,1,1,0,IDLE,待机,0,0,1
3.219,68.0,1226.0,1,1,0,IDLE,待机,0,0,1
3.239,41.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.26,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
3.28,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
3.3,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.32,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.34,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
3.36,21.0,1226.0,1,1,0,IDLE,待机,0,0,1
3.38,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
3.4,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
3.42,21.0,1256.0,1,1,0,IDLE,待机,0,0,1
3.44,20.0,1225.0,1,1,0,IDLE,待机,0,0,1
3.461,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
3.481,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
3.501,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
3.521,21.0,1227.0,1,1,0,IDLE,待机,0,0,1
3.541,20.0,1210.0,1,1,0,IDLE,待机,0,0,1
3.561,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.581,19.0,1243.0,1,1,0,IDLE,待机,0,0,1
3.601,20.0,1256.0,1,1,0,IDLE,待机,0,0,1
3.621,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.641,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.662,20.0,1261.0,1,1,0,IDLE,待机,0,0,1
3.682,293.0,1243.0,1,1,0,IDLE,待机,0,0,1
3.702,524.0,1245.0,1,1,0,IDLE,待机,0,0,1
3.722,32.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.742,21.0,1290.0,1,1,0,IDLE,待机,0,0,1
3.762,21.0,1208.0,1,1,0,IDLE,待机,0,0,1
3.782,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.802,26.0,1228.0,1,1,0,IDLE,待机,0,0,1
3.822,20.0,1241.0,1,1,0,IDLE,待机,0,0,1
3.843,20.0,1224.0,1,1,0,IDLE,待机,0,0,1
3.863,142.0,1245.0,1,1,0,IDLE,待机,0,0,1
3.883,23.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.903,108.0,1227.0,1,1,0,IDLE,待机,0,0,1
3.923,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
3.943,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
3.963,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
3.983,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
4.003,20.0,1240.0,1,1,0,IDLE,待机,0,0,1
4.023,61.0,1265.0,1,1,0,IDLE,待机,0,0,1
4.044,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
4.064,24.0,1226.0,1,1,0,IDLE,待机,0,0,1
4.084,20.0,1263.0,1,1,0,IDLE,待机,0,0,1
4.104,20.0,1263.0,1,1,0,IDLE,待机,0,0,1
4.124,21.0,1227.0,1,1,0,IDLE,待机,0,0,1
4.144,20.0,1229.0,1,1,0,IDLE,待机,0,0,1
4.164,29.0,1226.0,1,1,0,IDLE,待机,0,0,1
4.184,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
4.204,20.0,1212.0,1,1,0,IDLE,待机,0,0,1
4.224,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
4.244,76.0,1227.0,1,1,0,IDLE,待机,0,0,1
4.265,21.0,1264.0,1,1,0,IDLE,待机,0,0,1
4.285,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
4.305,93.0,1210.0,1,1,0,IDLE,待机,0,0,1
4.325,20.0,1252.0,1,1,0,IDLE,待机,0,0,1
4.345,59.0,1227.0,1,1,0,IDLE,待机,0,0,1
4.365,22.0,1244.0,1,1,0,IDLE,待机,0,0,1
4.385,20.0,1225.0,1,1,0,IDLE,待机,0,0,1
4.405,21.0,1241.0,1,1,0,IDLE,待机,0,0,1
4.425,108.0,1242.0,1,1,0,IDLE,待机,0,0,1
4.445,32.0,1228.0,1,1,0,IDLE,待机,0,0,1
4.465,21.0,1263.0,1,1,0,IDLE,待机,0,0,1
4.485,21.0,1242.0,1,1,0,IDLE,待机,0,0,1
4.506,22.0,1265.0,1,1,0,IDLE,待机,0,0,1
4.526,19.0,1244.0,1,1,0,IDLE,待机,0,0,1
4.546,20.0,1212.0,1,1,0,IDLE,待机,0,0,1
4.566,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
4.586,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
4.606,18.0,1212.0,1,1,0,IDLE,待机,0,0,1
4.626,31.0,1242.0,1,1,0,IDLE,待机,0,0,1
4.646,20.0,1263.0,1,1,0,IDLE,待机,0,0,1
4.666,456.0,1246.0,1,1,0,IDLE,待机,0,0,1
4.686,21.0,1244.0,1,1,0,IDLE,待机,0,0,1
4.706,20.0,1240.0,1,1,0,IDLE,待机,0,0,1
4.727,20.0,1241.0,1,1,0,IDLE,待机,0,0,1
4.747,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
4.767,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
4.787,21.0,1265.0,1,1,0,IDLE,待机,0,0,1
4.807,21.0,1243.0,1,1,0,IDLE,待机,0,0,1
4.827,38.0,1225.0,1,1,0,IDLE,待机,0,0,1
4.847,125.0,1213.0,1,1,0,IDLE,待机,0,0,1
4.868,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
4.888,20.0,1239.0,1,1,0,IDLE,待机,0,0,1
4.908,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
4.928,24.0,1265.0,1,1,0,IDLE,待机,0,0,1
4.948,20.0,1240.0,1,1,0,IDLE,待机,0,0,1
4.968,20.0,1242.0,1,1,0,IDLE,待机,0,0,1
4.988,48.0,1244.0,1,1,0,IDLE,待机,0,0,1
5.008,20.0,1229.0,1,1,0,IDLE,待机,0,0,1
5.028,21.0,1225.0,1,1,0,IDLE,待机,0,0,1
5.049,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
5.069,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
5.089,20.0,1239.0,1,1,0,IDLE,待机,0,0,1
5.109,30.0,1251.0,1,1,0,IDLE,待机,0,0,1
5.129,21.0,1265.0,1,1,0,IDLE,待机,0,0,1
5.149,60.0,1242.0,1,1,0,IDLE,待机,0,0,1
5.169,60.0,1242.0,1,1,0,IDLE,待机,0,0,1
5.19,20.0,1242.0,1,1,0,IDLE,待机,0,0,1
5.21,20.0,1212.0,1,1,0,IDLE,待机,0,0,1
5.23,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
5.25,20.0,1264.0,1,1,0,IDLE,待机,0,0,1
5.27,137.0,1242.0,1,1,0,IDLE,待机,0,0,1
5.29,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
5.31,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
5.33,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
5.35,20.0,1264.0,1,1,0,IDLE,待机,0,0,1
5.371,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
5.391,20.0,1225.0,1,1,0,IDLE,待机,0,0,1
5.411,20.0,1263.0,1,1,0,IDLE,待机,0,0,1
5.431,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
5.451,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
5.471,109.0,1225.0,1,1,0,IDLE,待机,0,0,1
5.491,125.0,1227.0,1,1,0,IDLE,待机,0,0,1
5.512,22.0,1244.0,1,1,0,IDLE,待机,0,0,1
5.532,21.0,1242.0,1,1,0,IDLE,待机,0,0,1
5.552,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
5.572,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
5.592,20.0,1212.0,1,1,0,IDLE,待机,0,0,1
5.612,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
5.632,125.0,1263.0,1,1,0,IDLE,待机,0,0,1
5.653,60.0,1243.0,1,1,0,IDLE,待机,0,0,1
5.673,124.0,1265.0,1,1,0,IDLE,待机,0,0,1
5.693,21.0,1242.0,1,1,0,IDLE,待机,0,0,1
5.713,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
5.734,19.0,1244.0,1,1,0,IDLE,待机,0,0,1
5.754,59.0,1213.0,1,1,0,IDLE,待机,0,0,1
5.774,20.0,1264.0,1,1,0,IDLE,待机,0,0,1
5.794,20.0,1264.0,1,1,0,IDLE,待机,0,0,1
5.814,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
5.834,20.0,1224.0,1,1,0,IDLE,待机,0,0,1
5.855,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
5.875,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
5.895,28.0,1228.0,1,1,0,IDLE,待机,0,0,1
5.915,107.0,1240.0,1,1,0,IDLE,待机,0,0,1
5.935,21.0,1227.0,1,1,0,IDLE,待机,0,0,1
5.955,21.0,1227.0,1,1,0,IDLE,待机,0,0,1
5.975,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
5.995,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
6.016,32.0,1224.0,1,1,0,IDLE,待机,0,0,1
6.036,109.0,1244.0,1,1,0,IDLE,待机,0,0,1
6.056,24.0,1226.0,1,1,0,IDLE,待机,0,0,1
6.076,20.0,1210.0,1,1,0,IDLE,待机,0,0,1
6.096,20.0,1227.0,1,1,0,IDLE,待机,0,0,1
6.116,142.0,1265.0,1,1,0,IDLE,待机,0,0,1
6.136,20.0,1210.0,1,1,0,IDLE,待机,0,0,1
6.156,20.0,1241.0,1,1,0,IDLE,待机,0,0,1
6.176,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
6.197,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
6.217,20.0,1243.0,1,1,0,IDLE,待机,0,0,1
6.237,124.0,1228.0,1,1,0,IDLE,待机,0,0,1
6.257,142.0,1228.0,1,1,0,IDLE,待机,0,0,1
6.277,20.0,1241.0,1,1,0,IDLE,待机,0,0,1
6.297,21.0,1227.0,1,1,0,IDLE,待机,0,0,1
6.317,20.0,1196.0,1,1,0,IDLE,待机,0,0,1
6.337,126.0,1244.0,1,1,0,IDLE,待机,0,0,1
6.357,77.0,1257.0,1,1,0,IDLE,待机,0,0,1
6.378,77.0,1257.0,1,1,0,IDLE,待机,0,0,1
6.398,22.0,1226.0,1,1,0,IDLE,待机,0,0,1
6.418,21.0,1228.0,1,1,0,IDLE,待机,0,0,1
6.438,21.0,1227.0,1,1,0,IDLE,待机,0,0,1
6.458,76.0,1226.0,1,1,0,IDLE,待机,0,0,1
6.478,20.0,1211.0,1,1,0,IDLE,待机,0,0,1
6.498,21.0,1212.0,1,1,0,IDLE,待机,0,0,1
6.518,20.0,1225.0,1,1,0,IDLE,待机,0,0,1
6.538,20.0,1194.0,1,1,0,IDLE,待机,0,0,1
6.559,20.0,1181.0,1,1,0,IDLE,待机,0,0,1
6.579,125.0,1181.0,1,1,0,IDLE,待机,0,0,1
6.599,21.0,1164.0,1,1,0,IDLE,待机,0,0,1
6.619,34.0,1149.0,1,1,0,IDLE,待机,0,0,1
6.639,21.0,1165.0,1,1,0,IDLE,待机,0,0,1
6.659,20.0,1177.0,1,1,0,IDLE,待机,0,0,1
6.679,21.0,1179.0,1,1,0,IDLE,待机,0,0,1
6.699,20.0,1165.0,1,1,0,IDLE,待机,0,0,1
6.72,20.0,1195.0,1,1,0,IDLE,待机,0,0,1
6.74,21.0,1198.0,1,1,0,IDLE,待机,0,0,1
6.76,21.0,1198.0,1,1,0,IDLE,待机,0,0,1
6.78,20.0,1196.0,1,1,0,IDLE,待机,0,0,1
6.8,20.0,1213.0,1,1,0,IDLE,待机,0,0,1
6.82,20.0,1210.0,1,1,0,IDLE,待机,0,0,1
6.84,21.0,1195.0,1,1,0,IDLE,待机,0,0,1
6.86,20.0,1244.0,1,1,0,IDLE,待机,0,0,1
6.881,27.0,1237.0,1,1,0,IDLE,待机,0,0,1
6.901,32.0,1226.0,1,1,0,IDLE,待机,0,0,1
6.921,20.0,1228.0,1,1,0,IDLE,待机,0,0,1
6.941,24.0,1196.0,1,1,0,IDLE,待机,0,0,1
6.961,20.0,1226.0,1,1,0,IDLE,待机,0,0,1
6.981,20.0,1275.0,1,1,0,IDLE,待机,0,0,1
7.001,20.0,1310.0,1,1,0,IDLE,待机,0,0,1
7.021,20.0,1296.0,1,1,0,IDLE,待机,0,0,1
7.041,20.0,1293.0,1,1,0,IDLE,待机,0,0,1
7.062,974.0,1184.0,1,1,0,IDLE,待机,0,0,1
7.082,1828.0,1488.0,1,1,0,IDLE,待机,0,0,1
7.102,1507.0,1440.0,1,1,0,IDLE,待机,0,0,1
7.122,1135.0,1421.0,1,1,0,IDLE,待机,0,0,1
7.142,1369.0,1425.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
7.162,1011.0,1438.0,1,1,1,HANGED,铲子悬空，停车,0,0,1
7.182,1011.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.203,1086.0,1450.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.223,1100.0,1439.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.243,1106.0,1440.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.263,1462.0,1438.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.283,1104.0,1437.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.303,1120.0,1439.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.323,1106.0,1454.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.343,1540.0,1436.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.364,1446.0,1455.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.384,1370.0,1456.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.404,1136.0,1453.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.424,1121.0,1465.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.444,832.0,1453.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.464,1056.0,1454.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.484,833.0,1452.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.504,700.0,1451.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.524,830.0,1453.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.545,1073.0,1442.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.565,1089.0,1436.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.585,1089.0,1436.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.605,990.0,1437.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.625,1088.0,1439.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.645,1042.0,1435.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.665,912.0,1435.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.685,816.0,1437.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.705,989.0,1422.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.726,1152.0,1376.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.746,1586.0,1440.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.766,1104.0,1285.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.786,20.0,1324.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.806,21.0,1293.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.826,20.0,1265.0,1,1,1,REVERSE,铲子悬空确认，倒车收回,-400,-400,1
7.846,20.0,1284.0,1,1,1,IDLE,铲子已收回台内,0,0,1
7.866,20.0,1242.0,1,1,0,IDLE,铲子已收回台内,0,0,1
7.886,20.0,1280.0,1,1,0,IDLE,铲子已收回台内,0,0,1
7.907,21.0,1296.0,1,1,0,IDLE,铲子已收回台内,0,0,1
7.927,352.0,1311.0,1,1,0,IDLE,铲子已收回台内,0,0,1
7.947,32.0,1324.0,1,1,0,IDLE,铲子已收回台内,0,0,1
7.967,20.0,1296.0,1,1,0,IDLE,铲子已收回台内,0,0,1
7.987,21.0,1296.0,1,1,0,IDLE,铲子已收回台内,0,0,1
8.007,21.0,1296.0,1,1,0,IDLE,铲子已收回台内,0,0,1
8.027,20.0,1278.0,1,1,0,IDLE,铲子已收回台内,0,0,1
8.047,20.0,1264.0,1,1,0,IDLE,铲子已收回台内,0,0,1
8.067,21.0,1280.0,1,1,0,IDLE,铲子已收回台内,0,0,1
8.088,20.0,1252.0,1,1,0,IDLE,铲子已收回台内,0,0,1
8.108,21.0,1277.0,1,1,0,IDLE,铲子已收回台内,0,0,1
