t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,vision_has_good,vision_has_bad,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,enemy_bad_interrupt_count,shovel_state,shovel_active,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
23.249,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,133,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,716.0,1146.0,888.0,843.0,22.0,1040.0
23.271,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,134,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,714.0,1143.0,886.0,840.0,22.0,1038.0
23.291,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,134,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,721.0,1152.0,894.0,848.0,22.0,1038.0
23.312,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,134,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,720.0,1152.0,892.0,847.0,22.0,1054.0
23.333,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,134,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,707.0,1129.0,877.0,830.0,22.0,1056.0
23.353,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,134,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,714.0,1143.0,886.0,839.0,23.0,1052.0
23.374,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,134,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,713.0,1141.0,884.0,837.0,22.0,1069.0
23.394,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,134,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,714.0,1140.0,885.0,838.0,22.0,1054.0
23.415,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,135,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1140.0,883.0,836.0,22.0,1051.0
23.435,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,135,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,716.0,1145.0,888.0,842.0,22.0,1038.0
23.455,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,135,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,705.0,1125.0,875.0,827.0,110.0,1056.0
23.475,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,135,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,711.0,1137.0,882.0,835.0,23.0,1040.0
23.496,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,135,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1140.0,884.0,837.0,23.0,1053.0
23.516,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,135,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,707.0,1131.0,877.0,831.0,22.0,1054.0
23.536,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,135,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,707.0,1131.0,877.0,833.0,22.0,1055.0
23.557,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,136,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,728.0,1168.0,900.0,858.0,22.0,1039.0
23.577,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,136,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,715.0,1143.0,887.0,841.0,23.0,1054.0
23.597,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,136,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,714.0,1142.0,885.0,838.0,22.0,1053.0
23.617,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,136,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1138.0,883.0,836.0,22.0,1054.0
23.637,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,136,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1140.0,883.0,837.0,27.0,1054.0
23.657,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,136,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,714.0,1142.0,885.0,839.0,26.0,1053.0
23.678,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,136,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,722.0,1156.0,893.0,849.0,160.0,1055.0
23.698,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,137,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,722.0,1156.0,893.0,849.0,160.0,1055.0
23.718,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,137,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,720.0,1151.0,892.0,845.0,544.0,1042.0
23.738,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,137,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,718.0,1149.0,891.0,844.0,23.0,1053.0
23.758,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,137,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,718.0,1150.0,891.0,846.0,295.0,1038.0
23.778,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,137,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,706.0,1130.0,876.0,829.0,22.0,1056.0
23.799,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,137,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,708.0,1133.0,878.0,833.0,34.0,1056.0
23.819,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,137,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,711.0,1138.0,881.0,835.0,25.0,1052.0
23.839,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,138,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1140.0,883.0,837.0,128.0,1053.0
23.859,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,138,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,717.0,1147.0,888.0,842.0,22.0,1055.0
23.88,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,138,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,718.0,1148.0,890.0,845.0,88.0,1040.0
23.9,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,138,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,707.0,1129.0,876.0,829.0,22.0,1053.0
23.92,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,138,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1141.0,883.0,837.0,22.0,1054.0
23.94,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,138,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,716.0,1146.0,886.0,842.0,22.0,1056.0
23.96,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,138,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,707.0,1130.0,876.0,829.0,22.0,1055.0
23.98,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,139,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1139.0,881.0,835.0,192.0,1062.0
24.0,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,139,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,724.0,1158.0,896.0,852.0,22.0,1038.0
24.02,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,139,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,720.0,1152.0,892.0,846.0,22.0,1055.0
24.041,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,139,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,705.0,1125.0,874.0,827.0,36.0,1069.0
24.061,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,139,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,709.0,1134.0,880.0,833.0,26.0,1052.0
24.081,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,139,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,713.0,1141.0,884.0,838.0,22.0,1071.0
24.101,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,139,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1137.0,882.0,835.0,159.0,1056.0
24.121,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,140,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1137.0,882.0,836.0,78.0,1055.0
24.141,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,140,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,719.0,1147.0,890.0,843.0,22.0,1037.0
24.162,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,140,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,719.0,1150.0,891.0,845.0,22.0,1056.0
24.182,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,140,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,710.0,1136.0,881.0,835.0,23.0,1056.0
24.202,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,140,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,710.0,1135.0,881.0,836.0,22.0,1059.0
24.222,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,140,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,713.0,1143.0,884.0,839.0,226.0,1056.0
24.242,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,140,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,713.0,1143.0,884.0,839.0,226.0,1056.0
24.262,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,141,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,714.0,1142.0,885.0,839.0,23.0,1039.0
24.282,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,141,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,725.0,1161.0,898.0,852.0,23.0,1054.0
24.303,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,141,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,715.0,1143.0,887.0,840.0,607.0,1077.0
24.323,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,141,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,716.0,1147.0,888.0,844.0,22.0,1055.0
24.343,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,141,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,709.0,1134.0,880.0,832.0,22.0,1056.0
24.363,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,141,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1137.0,882.0,835.0,22.0,1053.0
24.384,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,141,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,713.0,1142.0,884.0,839.0,22.0,1053.0
24.404,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,141,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,715.0,1145.0,886.0,841.0,425.0,1057.0
24.424,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,142,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,717.0,1145.0,888.0,841.0,22.0,1040.0
24.444,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,142,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,725.0,1159.0,898.0,852.0,62.0,1038.0
24.464,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,142,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,721.0,1153.0,893.0,848.0,23.0,1056.0
24.484,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,142,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,715.0,1141.0,885.0,838.0,76.0,1040.0
24.504,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,142,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,720.0,1150.0,891.0,846.0,24.0,1056.0
24.524,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,142,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,721.0,1153.0,893.0,848.0,23.0,1053.0
24.545,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,142,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,721.0,1152.0,893.0,847.0,22.0,1054.0
24.565,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,143,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,729.0,1166.0,902.0,857.0,22.0,1055.0
24.585,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,143,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,725.0,1158.0,898.0,851.0,77.0,1038.0
24.605,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,143,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,727.0,1161.0,898.0,853.0,22.0,1053.0
24.625,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,143,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,722.0,1154.0,896.0,849.0,23.0,1039.0
24.645,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,143,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,721.0,1152.0,893.0,847.0,33.0,1055.0
24.665,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,143,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,723.0,1154.0,893.0,846.0,22.0,1051.0
24.685,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,143,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,720.0,1150.0,892.0,846.0,22.0,1053.0
24.706,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,144,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,738.0,1185.0,912.0,871.0,23.0,1055.0
24.726,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,144,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,725.0,1157.0,898.0,852.0,176.0,1056.0
24.746,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,144,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,712.0,1133.0,882.0,834.0,23.0,1038.0
24.766,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,144,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,716.0,1143.0,887.0,840.0,22.0,1037.0
24.786,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,144,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,720.0,1151.0,891.0,845.0,22.0,1040.0
24.807,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,144,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,715.0,1143.0,887.0,841.0,36.0,1056.0
24.827,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,144,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,715.0,1143.0,887.0,841.0,36.0,1056.0
24.847,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,145,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,720.0,1150.0,892.0,845.0,22.0,1070.0
24.867,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,145,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,726.0,1160.0,898.0,854.0,22.0,1038.0
24.887,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,145,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,726.0,1161.0,900.0,853.0,23.0,1070.0
24.907,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,145,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,727.0,1162.0,900.0,855.0,22.0,1053.0
24.927,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,145,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,721.0,1150.0,892.0,845.0,22.0,1054.0
24.948,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,145,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,723.0,1155.0,895.0,850.0,78.0,1039.0
24.968,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,145,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,729.0,1167.0,903.0,858.0,23.0,1055.0
24.988,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,146,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,717.0,1144.0,889.0,842.0,22.0,1060.0
25.008,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,146,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,729.0,1164.0,903.0,856.0,22.0,1053.0
25.028,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,146,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,725.0,1158.0,897.0,851.0,23.0,1071.0
25.048,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,146,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,722.0,1154.0,894.0,848.0,22.0,1085.0
25.068,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,146,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,716.0,1144.0,889.0,840.0,110.0,1053.0
25.088,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,146,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,723.0,1155.0,895.0,849.0,142.0,1039.0
25.109,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,146,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,721.0,1152.0,893.0,846.0,22.0,1071.0
25.129,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,147,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,723.0,1155.0,896.0,849.0,61.0,1054.0
25.15,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,147,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,729.0,1167.0,903.0,858.0,32.0,1035.0
25.17,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,147,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,725.0,1157.0,897.0,851.0,22.0,1056.0
25.19,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,147,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,725.0,1156.0,898.0,850.0,22.0,1056.0
25.21,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,147,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,717.0,1146.0,889.0,842.0,22.0,1074.0
25.23,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,147,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,720.0,1150.0,892.0,844.0,176.0,1037.0
25.25,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,147,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,718.0,1146.0,890.0,843.0,22.0,1055.0
25.27,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,147,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,720.0,1150.0,892.0,846.0,22.0,1056.0
25.291,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,148,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,726.0,1158.0,898.0,851.0,23.0,1051.0
25.311,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,148,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,724.0,1157.0,896.0,850.0,22.0,1055.0
25.331,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,148,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,724.0,1157.0,896.0,850.0,22.0,1055.0
25.351,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,148,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,722.0,1155.0,896.0,849.0,22.0,1040.0
25.371,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,148,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,718.0,1148.0,890.0,843.0,23.0,1052.0
25.391,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,148,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,719.0,1149.0,890.0,844.0,22.0,1037.0
25.412,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,148,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,722.0,1156.0,896.0,850.0,36.0,1055.0
25.432,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,149,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,724.0,1156.0,896.0,849.0,117.0,1040.0
25.452,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,149,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,728.0,1162.0,900.0,854.0,23.0,1053.0
25.472,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,149,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,728.0,1163.0,902.0,858.0,32.0,1053.0
25.492,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,149,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,719.0,1147.0,891.0,844.0,22.0,1056.0
25.512,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,149,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,721.0,1153.0,894.0,846.0,22.0,1056.0
25.532,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,149,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,727.0,1163.0,900.0,855.0,23.0,1053.0
25.553,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,149,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,718.0,1146.0,890.0,842.0,111.0,1054.0
25.573,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,150,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,720.0,1150.0,891.0,845.0,24.0,1055.0
25.593,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,150,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,727.0,1161.0,900.0,853.0,37.0,1054.0
25.613,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,150,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,724.0,1158.0,897.0,852.0,22.0,1035.0
25.633,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,150,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,717.0,1146.0,890.0,841.0,22.0,1055.0
25.653,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,150,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,721.0,1154.0,894.0,848.0,36.0,1039.0
25.674,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,150,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,726.0,1160.0,898.0,853.0,28.0,1038.0
25.694,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,150,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,742.0,1190.0,918.0,875.0,23.0,1037.0
25.714,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,150,no_target,0,0,IDLE,,,0,1,0,push_finished,0,IDLE,0,0,0,0,0,0,0,731.0,1164.0,904.0,857.0,62.0,1055.0
