t,front,rear,left,right
10.712,858.0,1226.0,638.0,1548.0
10.733,862.0,1220.0,637.0,1550.0
10.754,866.0,1225.0,635.0,1553.0
10.774,869.0,1226.0,635.0,1560.0
10.795,873.0,1234.0,635.0,1560.0
10.815,870.0,1232.0,639.0,1557.0
10.836,875.0,1233.0,641.0,1549.0
10.857,878.0,1233.0,639.0,1550.0
10.877,878.0,1228.0,639.0,1544.0
10.898,879.0,1233.0,650.0,1553.0
10.919,873.0,1230.0,651.0,1560.0
10.94,873.0,1245.0,665.0,1576.0
10.96,874.0,1246.0,663.0,1582.0
10.981,876.0,1251.0,661.0,1587.0
11.001,876.0,1251.0,664.0,1592.0
11.022,884.0,1253.0,666.0,1592.0
11.042,882.0,1258.0,668.0,1592.0
11.063,885.0,1261.0,666.0,1590.0
11.084,890.0,1275.0,667.0,1598.0
11.104,896.0,1278.0,668.0,1595.0
11.125,894.0,1277.0,667.0,1600.0
11.146,898.0,1280.0,668.0,1598.0
11.166,909.0,1278.0,668.0,1595.0
11.187,905.0,1282.0,678.0,1604.0
11.207,907.0,1287.0,687.0,1607.0
11.227,906.0,1296.0,690.0,1613.0
11.248,907.0,1298.0,689.0,1622.0
11.268,918.0,1299.0,686.0,1626.0
11.289,913.0,1300.0,692.0,1628.0
11.309,908.0,1299.0,688.0,1626.0
11.33,913.0,1304.0,695.0,1625.0
11.351,912.0,1310.0,690.0,1622.0
11.371,903.0,1313.0,690.0,1624.0
11.392,914.0,1325.0,697.0,1639.0
11.412,917.0,1332.0,702.0,1651.0
11.433,926.0,1332.0,703.0,1658.0
11.453,929.0,1339.0,704.0,1656.0
11.474,936.0,1342.0,704.0,1660.0
11.494,936.0,1350.0,708.0,1658.0
11.514,941.0,1356.0,710.0,1661.0
11.535,941.0,1363.0,711.0,1664.0
11.555,945.0,1368.0,716.0,1671.0
11.576,952.0,1373.0,716.0,1675.0
11.596,955.0,1377.0,720.0,1673.0
11.616,960.0,1378.0,722.0,1672.0
11.637,966.0,1379.0,727.0,1670.0
11.657,969.0,1383.0,729.0,1673.0
11.678,976.0,1384.0,732.0,1676.0
11.698,976.0,1389.0,729.0,1676.0
11.718,975.0,1388.0,733.0,1682.0
11.739,977.0,1396.0,732.0,1686.0
11.759,976.0,1398.0,735.0,1687.0
11.78,976.0,1409.0,737.0,1691.0
11.8,982.0,1418.0,737.0,1692.0
11.821,981.0,1422.0,741.0,1694.0
11.842,983.0,1423.0,742.0,1693.0
11.862,980.0,1420.0,748.0,1694.0
11.883,986.0,1421.0,752.0,1702.0
11.904,987.0,1418.0,757.0,1706.0
11.924,992.0,1430.0,760.0,1708.0
11.945,992.0,1427.0,760.0,1709.0
11.966,993.0,1436.0,764.0,1709.0
11.986,992.0,1443.0,768.0,1712.0
12.007,992.0,1453.0,772.0,1710.0
12.028,998.0,1458.0,774.0,1714.0
12.048,1006.0,1463.0,777.0,1721.0
12.069,1012.0,1467.0,778.0,1730.0
12.09,1014.0,1474.0,780.0,1740.0
12.11,1018.0,1476.0,777.0,1742.0
12.131,1020.0,1480.0,781.0,1741.0
12.152,1020.0,1482.0,782.0,1745.0
12.172,1024.0,1489.0,790.0,1747.0
12.193,1025.0,1495.0,792.0,1748.0
12.214,1031.0,1504.0,796.0,1749.0
12.234,1036.0,1507.0,801.0,1752.0
12.255,1036.0,1506.0,806.0,1755.0
12.276,1038.0,1504.0,813.0,1758.0
12.296,1039.0,1505.0,817.0,1762.0
12.317,1044.0,1507.0,955.0,1770.0
12.338,1047.0,1506.0,824.0,1774.0
12.359,1053.0,1514.0,825.0,1787.0
12.38,1060.0,1519.0,820.0,1788.0
12.401,1062.0,1525.0,827.0,1784.0
12.422,1065.0,1528.0,830.0,1781.0
12.443,1066.0,1530.0,830.0,1786.0
12.463,1071.0,1532.0,830.0,1792.0
12.484,1073.0,1530.0,824.0,1787.0
12.504,1078.0,1533.0,826.0,1788.0
12.525,1083.0,1534.0,826.0,1795.0
12.545,1089.0,1543.0,828.0,1797.0
12.566,1090.0,1552.0,832.0,1805.0
12.586,1093.0,1551.0,834.0,1801.0
12.606,1097.0,1558.0,840.0,1805.0
12.627,1095.0,1560.0,842.0,1802.0
12.647,1100.0,1566.0,845.0,1802.0
12.668,1098.0,1572.0,852.0,1804.0
12.688,1106.0,1575.0,853.0,1808.0
12.708,1112.0,1580.0,860.0,1815.0
12.729,1120.0,1585.0,858.0,1820.0
12.749,1124.0,1586.0,861.0,1827.0
12.77,1130.0,1594.0,868.0,1841.0
12.79,1132.0,1595.0,870.0,1845.0
12.81,1134.0,1599.0,875.0,1852.0
12.831,1133.0,1594.0,878.0,1853.0
12.851,1136.0,1600.0,880.0,1859.0
12.872,1136.0,1604.0,878.0,1870.0
12.892,1141.0,1613.0,881.0,1878.0
12.912,1152.0,1627.0,887.0,1885.0
12.933,1159.0,1631.0,893.0,1880.0
12.953,1168.0,1639.0,894.0,1876.0
12.974,1174.0,1646.0,901.0,1875.0
12.994,1182.0,1651.0,908.0,1884.0
13.014,1185.0,1655.0,911.0,1892.0
13.035,1194.0,1658.0,922.0,1901.0
13.055,1207.0,1659.0,927.0,1906.0
13.076,1216.0,1661.0,928.0,1910.0
13.096,1213.0,1665.0,927.0,1912.0
13.116,1211.0,1668.0,926.0,1912.0
13.137,1205.0,1673.0,928.0,1912.0
13.157,1210.0,1675.0,929.0,1916.0
13.178,1211.0,1675.0,930.0,1920.0
13.198,1218.0,1669.0,934.0,1924.0
13.219,1224.0,1676.0,939.0,1933.0
13.239,1228.0,1675.0,946.0,1938.0
13.26,1231.0,1681.0,951.0,1940.0
13.281,1230.0,1682.0,957.0,1944.0
13.302,1238.0,1687.0,955.0,1950.0
13.322,1230.0,1684.0,952.0,1947.0
