t,front,rear,left,right
11.719,556.0,888.0,958.0,776.0
11.739,560.0,902.0,964.0,786.0
11.759,561.0,899.0,967.0,793.0
11.78,561.0,900.0,965.0,793.0
11.8,560.0,886.0,962.0,799.0
11.82,557.0,882.0,961.0,797.0
11.84,557.0,887.0,962.0,798.0
11.86,556.0,883.0,958.0,797.0
11.88,554.0,880.0,949.0,796.0
11.9,554.0,880.0,945.0,793.0
11.92,557.0,881.0,949.0,790.0
11.94,557.0,880.0,950.0,789.0
11.96,557.0,881.0,950.0,789.0
11.98,556.0,881.0,950.0,788.0
12.0,557.0,881.0,949.0,787.0
12.02,557.0,882.0,950.0,790.0
12.04,557.0,881.0,949.0,790.0
12.061,556.0,880.0,949.0,788.0
12.081,556.0,881.0,948.0,790.0
12.101,556.0,882.0,948.0,789.0
12.121,556.0,881.0,948.0,790.0
12.141,555.0,881.0,947.0,789.0
12.161,556.0,882.0,948.0,791.0
12.181,555.0,882.0,947.0,790.0
12.201,554.0,880.0,945.0,788.0
12.221,555.0,882.0,946.0,790.0
12.241,556.0,883.0,947.0,790.0
12.261,554.0,882.0,946.0,790.0
12.282,554.0,882.0,945.0,789.0
12.302,554.0,882.0,945.0,791.0
12.322,553.0,880.0,944.0,789.0
12.342,554.0,882.0,946.0,790.0
12.362,553.0,882.0,947.0,791.0
12.382,553.0,882.0,947.0,791.0
12.402,553.0,882.0,948.0,792.0
12.422,552.0,880.0,947.0,791.0
12.442,552.0,881.0,947.0,790.0
12.462,553.0,882.0,948.0,791.0
12.482,552.0,881.0,950.0,792.0
12.503,553.0,881.0,952.0,791.0
12.523,553.0,882.0,953.0,792.0
12.543,552.0,880.0,954.0,792.0
12.563,552.0,881.0,955.0,791.0
12.583,551.0,880.0,953.0,791.0
12.603,552.0,880.0,953.0,792.0
12.623,551.0,880.0,953.0,792.0
12.643,552.0,880.0,953.0,792.0
12.663,552.0,881.0,953.0,792.0
12.683,552.0,881.0,955.0,792.0
12.704,552.0,881.0,954.0,792.0
12.724,552.0,882.0,955.0,794.0
12.744,552.0,881.0,954.0,792.0
12.764,552.0,881.0,953.0,792.0
12.784,552.0,880.0,952.0,792.0
12.804,551.0,880.0,952.0,791.0
12.824,552.0,881.0,952.0,791.0
12.844,552.0,881.0,954.0,793.0
12.864,552.0,881.0,953.0,792.0
12.884,552.0,881.0,954.0,792.0
12.904,552.0,881.0,953.0,792.0
12.925,551.0,880.0,952.0,791.0
12.945,552.0,881.0,954.0,792.0
12.965,552.0,881.0,953.0,792.0
12.985,552.0,881.0,955.0,792.0
13.005,552.0,881.0,954.0,791.0
13.025,551.0,880.0,953.0,789.0
13.045,552.0,881.0,954.0,791.0
13.065,551.0,881.0,954.0,791.0
13.085,551.0,880.0,953.0,790.0
13.105,552.0,881.0,955.0,792.0
13.126,550.0,877.0,951.0,790.0
13.146,551.0,881.0,954.0,790.0
13.166,552.0,881.0,956.0,791.0
13.186,552.0,881.0,955.0,791.0
13.206,551.0,881.0,954.0,791.0
13.226,551.0,880.0,954.0,790.0
13.246,550.0,877.0,953.0,789.0
